,Country_Name,Country_Code,Season,Year,GDP,Population,GDP_per_capita,Gold,Silver,Bronze,Total_Medals,Gold_Score,Silver_Score,Bronze_Score,Total_Score,Medal_score_per_GDP,Medal_score_per_capita
182,Spain,ESP,Winter,1972,1708808.6290000002,34604469.0,0.049381154468805755,1,0,0,1,3,0,0,3,1.7556091121541263e-06,8.669400475412583e-08
183,Spain,ESP,Winter,1972,1708808.6290000002,34604469.0,0.049381154468805755,1,0,0,1,3,0,0,3,1.7556091121541263e-06,8.669400475412583e-08
184,Ethiopia,ETH,Summer,1972,0.0,29891328.0,0.0,0,0,2,2,0,0,2,2,0.0,6.690903796579396e-08
185,Finland,FIN,Summer,1972,3177645.701,4639657.0,0.6848880641392241,3,1,4,8,9,2,4,15,4.720475915637645e-06,3.2329976116768976e-06
186,Finland,FIN,Summer,1972,3177645.701,4639657.0,0.6848880641392241,3,1,4,8,9,2,4,15,4.720475915637645e-06,3.2329976116768976e-06
187,Finland,FIN,Winter,1972,3177645.701,4639657.0,0.6848880641392241,0,4,1,5,0,8,1,9,2.832285549382587e-06,1.9397985670061385e-06
188,Finland,FIN,Winter,1972,3177645.701,4639657.0,0.6848880641392241,0,4,1,5,0,8,1,9,2.832285549382587e-06,1.9397985670061385e-06
189,France,FRA,Summer,1972,3865925.4,52637888.0,0.073443778747354,2,4,7,13,6,8,7,21,5.432075849161497e-06,3.989521768046621e-07
190,France,FRA,Summer,1972,3865925.4,52637888.0,0.073443778747354,2,4,7,13,6,8,7,21,5.432075849161497e-06,3.989521768046621e-07
191,France,FRA,Winter,1972,3865925.4,52637888.0,0.073443778747354,0,1,2,3,0,2,2,4,1.0346811141259994e-06,7.599089081993563e-08
192,France,FRA,Winter,1972,3865925.4,52637888.0,0.073443778747354,0,1,2,3,0,2,2,4,1.0346811141259994e-06,7.599089081993563e-08
193,United Kingdom,GBR,Summer,1972,3030432.514,56086065.0,0.05403182615860107,4,5,9,18,12,10,9,31,1.0229562894664744e-05,5.527219640030014e-07
194,Ghana,GHA,Summer,1972,225528.9099,9365952.0,0.0240796568143847,0,0,1,1,0,0,1,1,4.434021343176811e-06,1.067697122513547e-07
195,Hungary,HUN,Summer,1972,0.0,10398489.0,0.0,6,13,16,35,18,26,16,60,0.0,5.770069093692363e-06
196,India,IND,Summer,1972,122612.45340000001,582837973.0,0.00021037142238499964,0,0,1,1,0,0,1,1,8.155778408068294e-06,1.715742704362195e-09
197,Italy,ITA,Summer,1972,2671137.3140000002,54381345.0,0.049118632759083104,5,3,10,18,15,6,10,31,1.1605543390645771e-05,5.700484237747338e-07
198,Italy,ITA,Summer,1972,2671137.3140000002,54381345.0,0.049118632759083104,5,3,10,18,15,6,10,31,1.1605543390645771e-05,5.700484237747338e-07
199,Italy,ITA,Winter,1972,2671137.3140000002,54381345.0,0.049118632759083104,2,2,1,5,6,4,1,11,4.118096041842048e-06,2.022752471458733e-07
200,Italy,ITA,Winter,1972,2671137.3140000002,54381345.0,0.049118632759083104,2,2,1,5,6,4,1,11,4.118096041842048e-06,2.022752471458733e-07
201,Jamaica,JAM,Summer,1972,978984.9312999999,1915299.0,0.511139478118038,0,0,1,1,0,0,1,1,1.0214661819892304e-06,5.221116911772e-07
202,Japan,JPN,Summer,1972,2967041.996,107188000.0,0.02768072914878531,13,8,8,29,39,16,8,63,2.1233268718451938e-05,5.877523603388439e-07
203,Japan,JPN,Summer,1972,2967041.996,107188000.0,0.02768072914878531,13,8,8,29,39,16,8,63,2.1233268718451938e-05,5.877523603388439e-07
204,Japan,JPN,Winter,1972,2967041.996,107188000.0,0.02768072914878531,1,1,1,3,3,2,1,6,2.0222160684239943e-06,5.597641527036609e-08
205,Japan,JPN,Winter,1972,2967041.996,107188000.0,0.02768072914878531,1,1,1,3,3,2,1,6,2.0222160684239943e-06,5.597641527036609e-08
206,Kenya,KEN,Summer,1972,171005.09170000002,12322903.0,0.013877013533255923,2,3,4,9,6,6,4,16,9.356446548427539e-05,1.2983953537571464e-06
207,"Korea, Rep.",KOR,Summer,1972,324196.2768,33505406.0,0.009675939363337367,0,1,0,1,0,2,0,2,6.169102309690683e-06,5.969185987479155e-08
208,Lebanon,LBN,Summer,1972,0.0,2505965.0,0.0,0,1,0,1,0,2,0,2,0.0,7.980957435558757e-07
209,Mexico,MEX,Summer,1972,844174.4381,53543436.0,0.015766161105163292,0,1,0,1,0,2,0,2,2.3691785841104585e-06,3.735285124398815e-08
210,Norway,NOR,Summer,1972,4413575.692000001,3933004.0,1.122189474508544,2,1,1,4,6,2,1,9,2.0391629436226283e-06,2.2883271921411726e-06
211,Norway,NOR,Summer,1972,4413575.692000001,3933004.0,1.122189474508544,2,1,1,4,6,2,1,9,2.0391629436226283e-06,2.2883271921411726e-06
212,Norway,NOR,Winter,1972,4413575.692000001,3933004.0,1.122189474508544,2,5,5,12,6,10,5,21,4.7580468684527994e-06,5.339430114996069e-06
213,Norway,NOR,Winter,1972,4413575.692000001,3933004.0,1.122189474508544,2,5,5,12,6,10,5,21,4.7580468684527994e-06,5.339430114996069e-06
214,New Zealand,NZL,Summer,1972,3294648.943,2903900.0,1.1345600547539516,1,1,1,3,3,2,1,6,1.821134847385772e-06,2.0661868521643307e-06
215,Pakistan,PAK,Summer,1972,150617.2113,62509565.0,0.0024095066299053593,0,1,0,1,0,2,0,2,1.3278694929601316e-05,3.199510346936505e-08
216,Poland,POL,Summer,1972,0.0,33055650.0,0.0,7,5,9,21,21,10,9,40,0.0,1.2100805762403705e-06
217,Poland,POL,Summer,1972,0.0,33055650.0,0.0,7,5,9,21,21,10,9,40,0.0,1.2100805762403705e-06
218,Poland,POL,Winter,1972,0.0,33055650.0,0.0,1,0,0,1,3,0,0,3,0.0,9.075604321802778e-08
219,Poland,POL,Winter,1972,0.0,33055650.0,0.0,1,0,0,1,3,0,0,3,0.0,9.075604321802778e-08
220,"Korea, Dem. People's Rep.",PRK,Summer,1972,0.0,15768363.0,0.0,1,1,3,5,3,2,3,8,0.0,5.073449919944131e-07
221,Romania,ROU,Summer,1972,0.0,20657957.0,0.0,3,6,7,16,9,12,7,28,0.0,1.3554099275160655e-06
222,Sweden,SWE,Summer,1972,6027128.499000001,8122300.0,0.7420470185784815,4,6,6,16,12,12,6,30,4.977494673454779e-06,3.693535082427391e-06
223,Sweden,SWE,Summer,1972,6027128.499000001,8122300.0,0.7420470185784815,4,6,6,16,12,12,6,30,4.977494673454779e-06,3.693535082427391e-06
224,Sweden,SWE,Winter,1972,6027128.499000001,8122300.0,0.7420470185784815,1,1,2,4,3,2,2,7,1.161415423806115e-06,8.618248525663913e-07
225,Sweden,SWE,Winter,1972,6027128.499000001,8122300.0,0.7420470185784815,1,1,2,4,3,2,2,7,1.161415423806115e-06,8.618248525663913e-07
226,Tunisia,TUN,Summer,1972,420566.5745,5320148.0,0.07905166820547098,0,1,0,1,0,2,0,2,4.755489668616068e-06,3.7592939143798255e-07
227,Turkiye,TUR,Summer,1972,547465.1976,37188035.0,0.014721541420513344,0,1,0,1,0,2,0,2,3.6532002559572385e-06,5.3780738885504435e-08
228,Uganda,UGA,Summer,1972,137025.2176,10885563.0,0.012587793355290857,1,1,0,2,3,2,0,5,3.6489633715422026e-05,4.593239688199866e-07
