,Country_Name,Country_Code,Year,Season,Population,GDP,GDP_Per_Capita,Y_Gold,Y_Silver,Y_Bronze,Y_Total,A_Gold,A_Silver,A_Bronze,A_Total,Y_Capita_Per_Medal,A_Capita_Per_Medal,Y_Capita_Per_GDP,A_Capita_Per_GDP,A_Score,Y_Score,Y_Score_Per_Capita,A_Score_Per_Capita
1160,Gabon,GAB,1998,Winter,1209832.0,4483417120.307424,3705.817932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,Georgia,GEO,1998,Winter,4243607.0,3613541516.899227,851.5259582,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.7129717714199265e-07,0.0,5.534736464619883e-10,2.0,0.0,0.0,2121803.5
1086,Ghana,GHA,1998,Winter,18714708.0,7480968858.039511,399.7374075,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,2.137356350951348e-07,0.0,5.346901017642057e-10,5.0,0.0,0.0,3742941.6
1118,Guyana,GUY,1998,Winter,756697.0,717530683.1358218,948.2404227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3215329253320681e-06,0.0,1.393668624217857e-09,1.0,0.0,0.0,756697.0
1147,"Hong Kong SAR, China",HKG,1998,Winter,6543700.0,168886163205.51498,25808.97095,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.5281874169048093e-07,0.0,5.921148192484635e-12,3.0,0.0,0.0,2181233.3333333335
1087,Hungary,HUN,1998,Winter,10266570.0,48706787303.21448,4744.212264,0.0,0.0,0.0,0.0,72.0,76.0,91.0,239.0,0.0,2.3279439968752953e-05,0.0,4.90691366096788e-09,459.0,0.0,0.0,22367.254901960783
1123,Iceland,ISL,1998,Winter,274047.0,8503693098.9192,31030.0536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.6490091115757514e-06,0.0,1.1759596546670973e-10,1.0,0.0,0.0,274047.0
1088,India,IND,1998,Winter,1021434576.0,421351477464.2523,412.509511,0.0,0.0,0.0,0.0,2.0,1.0,3.0,6.0,0.0,5.874091342684292e-09,0.0,1.4239893108026525e-11,11.0,0.0,0.0,92857688.72727273
1089,Iraq,IRQ,1998,Winter,23053488.0,20617405043.49592,894.3290943,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.337738393426626e-08,0.0,4.8502709137756676e-11,1.0,0.0,0.0,23053488.0
1105,Ireland,IRL,1998,Winter,3712696.0,90199410125.15993,24294.85477,0.0,0.0,0.0,0.0,4.0,3.0,3.0,10.0,0.0,2.693460493398867e-06,0.0,1.1086547003050337e-10,21.0,0.0,0.0,176795.04761904763
1131,Israel,ISR,1998,Winter,5971000.0,120056692208.25,20106.63075,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,5.024284039524367e-07,0.0,2.498819470051872e-11,4.0,0.0,0.0,1492750.0
1090,Italy,ITA,1998,Winter,56906744.0,1270052525887.9512,22318.1373,2.0,6.0,2.0,10.0,104.0,87.0,105.0,296.0,1.7572609671711318e-07,5.20149246282655e-06,7.873690100343329e-12,2.3306122697016255e-10,591.0,20.0,2845337.2,96288.90693739425
1112,Jamaica,JAM,1998,Winter,2576567.0,8787195622.299921,3410.42776,0.0,0.0,0.0,0.0,2.0,11.0,9.0,22.0,0.0,8.538493274190037e-06,0.0,2.503642907888492e-09,37.0,0.0,0.0,69636.94594594595
1091,Japan,JPN,1998,Winter,126400000.0,4098362709104.0,32423.75561,5.0,1.0,4.0,10.0,81.0,66.0,89.0,236.0,7.911392405063291e-08,1.8670886075949366e-06,2.439998777508455e-12,5.758397114919954e-11,464.0,21.0,6019047.619047619,272413.7931034483
1162,Jordan,JOR,1998,Winter,4844403.0,7912270804.603446,1633.280882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,Kazakhstan,KAZ,1998,Winter,15071640.0,22135254833.00724,1468.669291,0.0,0.0,2.0,2.0,4.0,6.0,6.0,16.0,1.3269956023365738e-07,1.061596481869259e-06,9.035360175829903e-11,7.228288140663922e-10,30.0,2.0,7535820.0,502388.0
1106,Kenya,KEN,1998,Winter,29137373.0,14093998842.644947,483.7086323,0.0,0.0,0.0,0.0,14.0,17.0,16.0,47.0,0.0,1.6130486437469844e-06,0.0,3.3347526507373938e-09,92.0,0.0,0.0,316710.57608695654
1108,"Korea, Dem. People's Rep.",PRK,1998,Winter,23023636.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,13.0,28.0,0.0,1.2161415338567722e-06,,0.0,51.0,0.0,0.0,451443.8431372549
1107,"Korea, Rep.",KOR,1998,Winter,46286503.0,383330931061.94293,8281.699982,3.0,1.0,2.0,6.0,47.0,44.0,45.0,136.0,1.2962742076237647e-07,2.938221537280533e-06,1.565227200262233e-11,3.547848320594395e-10,274.0,13.0,3560500.230769231,168928.84306569342
1151,Kyrgyz Republic,KGZ,1998,Winter,4769000.0,1645963749.6004,345.1381316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,Lebanon,LBN,1998,Winter,4178784.0,17247179004.534336,4127.320054,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.786081309778156e-07,0.0,1.1596099277883031e-10,3.0,0.0,0.0,1392928.0
1116,Liechtenstein,LIE,1998,Winter,32190.0,2479721340.789,77033.9031,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,0.0,0.00027958993476234854,0.0,3.6294400713333266e-09,15.0,0.0,0.0,2146.0
1132,Lithuania,LTU,1998,Winter,3549331.0,11239547692.239424,3166.666533,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,8.452297066686651e-07,0.0,2.669146554777655e-10,5.0,0.0,0.0,709866.2
1133,Luxembourg,LUX,1998,Winter,424700.0,20150053344.676,47445.38108,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.709206498704968e-06,0.0,9.925532036015356e-11,4.0,0.0,0.0,106175.0
1093,Mexico,MEX,1998,Winter,94767284.0,526502129421.0598,5555.737246,0.0,0.0,0.0,0.0,6.0,9.0,13.0,28.0,0.0,2.954606148678905e-07,0.0,5.3181171424299305e-11,49.0,0.0,0.0,1934026.2040816327
1148,Moldova,MDA,1998,Winter,2935227.0,1698717504.766465,578.7346276,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,6.813783056642638e-07,0.0,1.1773587982629017e-09,3.0,0.0,0.0,978409.0
1161,Montenegro,MNE,1998,Winter,607662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1092,Morocco,MAR,1998,Winter,27791825.0,41441495566.17208,1491.139771,0.0,0.0,0.0,0.0,4.0,2.0,5.0,11.0,0.0,3.957998440188797e-07,0.0,2.6543443593717923e-10,21.0,0.0,0.0,1323420.238095238
1149,Mozambique,MOZ,1998,Winter,16923195.0,5263877520.791271,311.0451378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.9090496800397326e-08,0.0,1.8997402505096263e-10,1.0,0.0,0.0,16923195.0
1134,Namibia,NAM,1998,Winter,1735953.0,3873098655.435201,2231.108017,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,2.304209848999368e-06,0.0,1.032764810776693e-09,8.0,0.0,0.0,216994.125
1095,New Zealand,NZL,1998,Winter,3815000.0,56227169849.55,14738.44557,0.0,0.0,0.0,0.0,24.0,12.0,23.0,59.0,0.0,1.546526867627785e-05,0.0,1.049314773584895e-09,119.0,0.0,0.0,32058.823529411766
1152,North Macedonia,MKD,1998,Winter,2007523.0,3765747305.038572,1875.817764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,Norway,NOR,1998,Winter,4431464.0,154163364294.3204,34788.35985,10.0,10.0,5.0,25.0,61.0,71.0,48.0,180.0,5.641476496254962e-06,4.061863077303573e-05,1.621656358787769e-10,1.1675925783271937e-09,373.0,55.0,80572.07272727272,11880.60053619303
1096,Pakistan,PAK,1998,Winter,145476106.0,62191955815.060715,427.5063275,0.0,0.0,0.0,0.0,3.0,2.0,4.0,9.0,0.0,6.186582970539506e-08,0.0,1.4471324919838773e-10,17.0,0.0,0.0,8557418.0
1155,Panama,PAN,1998,Winter,2885177.0,11575486399.612206,4012.054165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,Peru,PER,1998,Winter,25818226.0,55501467876.974236,2149.701063,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.1619698425445652e-07,0.0,5.405262445760652e-11,6.0,0.0,0.0,4303037.666666667
1097,Poland,POL,1998,Winter,38663481.0,174685791551.8947,4518.108226,0.0,0.0,0.0,0.0,46.0,56.0,94.0,196.0,0.0,5.069383173232643e-06,0.0,1.1220145511478154e-09,344.0,0.0,0.0,112393.84011627907
1135,Qatar,QAT,1998,Winter,580997.0,10255495027.343262,17651.54558,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.7211792831976757e-06,0.0,9.750870117276582e-11,1.0,0.0,0.0,580997.0
1098,Romania,ROU,1998,Winter,22507344.0,41694118972.41729,1852.467309,0.0,0.0,0.0,0.0,57.0,72.0,92.0,221.0,0.0,9.819017294977142e-06,0.0,5.3005077321864596e-09,407.0,0.0,0.0,55300.59950859951
1138,Russian Federation,RUS,1998,Winter,147670784.0,270955482900.38376,1834.861816,9.0,6.0,3.0,18.0,46.0,35.0,23.0,104.0,1.2189276383878343e-07,7.042693021796377e-07,6.643157690452665e-11,3.8382688878170953e-10,231.0,42.0,3515971.0476190476,639267.4632034632
1163,San Marino,SMR,1998,Winter,25997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1128,Senegal,SEN,1998,Winter,9261526.0,6505607633.149738,702.433663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.079735672069592e-07,0.0,1.5371354320608521e-10,2.0,0.0,0.0,4630763.0
1156,Serbia,SRB,1998,Winter,7567745.0,19457979420.23895,2571.17271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,Singapore,SGP,1998,Winter,3927213.0,85728310230.3623,21829.29987,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5463350218080865e-07,0.0,1.1664758086481344e-11,2.0,0.0,0.0,1963606.5
1150,Slovak Republic,SVK,1998,Winter,5390516.0,29856000672.445942,5538.616465,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,5.565329923888548e-07,0.0,1.0048231284937957e-10,6.0,0.0,0.0,898419.3333333334
1081,Spain,ESP,1998,Winter,40223509.0,619214834500.4731,15394.35146,0.0,0.0,0.0,0.0,22.0,21.0,17.0,60.0,0.0,1.4916649862646244e-06,0.0,9.68969033960606e-11,125.0,0.0,0.0,321788.072
1129,Suriname,SUR,1998,Winter,461749.0,1110849999.846254,2405.744246,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,4.331357512414754e-06,0.0,1.8004230996775512e-09,4.0,0.0,0.0,115437.25
1100,Sweden,SWE,1998,Winter,8850974.0,270809066737.4928,30596.5272,0.0,2.0,1.0,3.0,45.0,54.0,58.0,157.0,3.389457476657371e-07,1.773816079450691e-05,1.1077915655268783e-11,5.79744252625733e-10,301.0,5.0,1770194.8,29405.229235880397
1125,Syrian Arab Republic,SYR,1998,Winter,15500542.0,70418173715.92575,4542.949125,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.2902774625558254e-07,0.0,2.8401759012782814e-11,5.0,0.0,0.0,3100108.4
1157,Tajikistan,TJK,1998,Winter,6156805.0,1320242080.7507725,214.4362345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,Thailand,THA,1998,Winter,61745217.0,113675561074.0608,1841.042377,0.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,0.0,9.71735187196767e-08,0.0,5.2781793582623603e-11,9.0,0.0,0.0,6860579.666666667
1109,Trinidad and Tobago,TTO,1998,Winter,1322572.0,6043694329.843664,4569.652412,0.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,0.0,4.536615019825008e-06,0.0,9.92770261456159e-10,9.0,0.0,0.0,146952.44444444444
1110,Tunisia,TUN,1998,Winter,9677148.0,21803372271.13703,2253.078311,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,0.0,6.200173852874835e-07,0.0,2.7518678878600386e-10,10.0,0.0,0.0,967714.8
1101,Turkiye,TUR,1998,Winter,62242204.0,275967393939.74744,4433.766419,0.0,0.0,0.0,0.0,18.0,10.0,7.0,35.0,0.0,5.62319419151674e-07,0.0,1.2682657722832876e-10,81.0,0.0,0.0,768422.2716049383
1164,Turkmenistan,TKM,1998,Winter,4431517.0,2605688065.042524,587.9900867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,Uganda,UGA,1998,Winter,22537658.0,6584815847.576795,292.1694813,0.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0,0.0,2.662210953773458e-07,0.0,9.111872129587335e-10,11.0,0.0,0.0,2048878.0
1139,Ukraine,UKR,1998,Winter,50144500.0,41883242596.1187,835.2509766,0.0,1.0,0.0,1.0,10.0,3.0,13.0,26.0,1.994236656063975e-08,5.185015305766335e-07,2.387589732827108e-11,6.207733305350481e-10,49.0,2.0,25072250.0,1023357.1428571428
1085,United Kingdom,GBR,1998,Winter,58487141.0,1655061278741.1062,28297.866,0.0,0.0,1.0,1.0,43.0,72.0,91.0,206.0,1.7097775389636502e-08,3.5221417302651193e-06,6.042072356140388e-13,1.24466690536492e-10,364.0,1.0,58487141.0,160678.9587912088
1102,United States,USA,1998,Winter,275854000.0,9062818201365.3,32853.67695,6.0,3.0,4.0,13.0,422.0,336.0,280.0,1038.0,4.712637844656956e-08,3.762860063656862e-06,1.434432393010109e-12,1.1453390953419177e-10,2218.0,28.0,9851928.57142857,124370.60414788098
1140,Uzbekistan,UZB,1998,Winter,24051000.0,14988971209.9728,623.2161328,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.2473493825620557e-07,0.0,2.001471587325468e-10,6.0,0.0,0.0,4008500.0
1103,"Venezuela, RB",VEN,1998,Winter,23503819.0,91331203424.52658,3885.802704,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,0.0,2.9782394086680127e-07,0.0,7.664412312035934e-11,11.0,0.0,0.0,2136710.8181818184
1244,Afghanistan,AFG,2000,Summer,19542982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1165,Argentina,ARG,2000,Summer,37070774.0,284203749991.18353,7666.517834,0.0,2.0,2.0,4.0,0.0,8.0,8.0,16.0,1.0790171254584542e-07,4.316068501833817e-07,1.407440964492582e-11,5.629763857970328e-11,24.0,6.0,6178462.333333333,1544615.5833333333
1231,Armenia,ARM,2000,Summer,3168523.0,1911563668.7007794,603.2980252,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.1560446302583253e-07,9.468133890774976e-07,5.231319345380024e-10,1.5693958036140074e-09,6.0,1.0,3168523.0,528087.1666666666
1166,Australia,AUS,2000,Summer,19028802.0,415851284349.65936,21853.78167,16.0,25.0,17.0,58.0,68.0,84.0,102.0,254.0,3.048011114940394e-06,1.3348186606807932e-05,1.394729370397519e-10,6.10795276001672e-10,474.0,115.0,165467.84347826088,40145.15189873418
1167,Austria,AUT,2000,Summer,8011566.0,197289625457.92752,24625.60072,2.0,1.0,0.0,3.0,34.0,48.0,49.0,131.0,3.744586264408232e-07,1.635136002124928e-05,1.5206070735025837e-11,6.639984220961282e-10,247.0,8.0,1001445.75,32435.48987854251
1232,Azerbaijan,AZE,2000,Summer,8048600.0,5272798390.93672,655.1199452,2.0,0.0,1.0,3.0,2.0,1.0,1.0,4.0,3.7273563104142337e-07,4.969808413885644e-07,5.689578431742478e-10,7.586104575656636e-10,9.0,7.0,1149800.0,894288.8888888889
1226,Belarus,BLR,2000,Summer,9979610.0,12736856826.98674,1276.288034,3.0,3.0,11.0,17.0,4.0,11.0,21.0,36.0,1.7034733822263595e-06,3.60735539765582e-06,1.3347092010943037e-09,2.826443014082055e-09,55.0,26.0,383831.1538461539,181447.45454545456
1168,Belgium,BEL,2000,Summer,10251250.0,236792460335.6375,23098.88651,0.0,2.0,3.0,5.0,6.0,14.0,19.0,39.0,4.877453969028168e-07,3.8044140958419706e-06,2.11155371793208e-11,1.6470118999870224e-10,65.0,7.0,1464464.2857142857,157711.53846153847
1169,Brazil,BRA,2000,Summer,175873720.0,655448188173.8824,3726.81142,0.0,6.0,6.0,12.0,9.0,18.0,31.0,58.0,6.823077376199241e-08,3.2978207318296333e-07,1.830808325740088e-11,8.84890690774376e-11,94.0,18.0,9770762.222222222,1870997.0212765958
1248,Brunei Darussalam,BRN,2000,Summer,333926.0,6001153306.23308,17971.50658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,Burundi,BDI,2000,Summer,6307659.0,870486065.7231349,138.0046172,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.585374225207799e-07,0.0,1.1487834663605724e-09,3.0,0.0,0.0,2102553.0
1201,Cameroon,CMR,2000,Summer,15091594.0,10566578953.386478,700.1632136,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,6.62620529017677e-08,1.987861587053031e-07,9.463800955932956e-11,2.8391402867798864e-10,6.0,3.0,5030531.333333333,2515265.6666666665
1170,Canada,CAN,2000,Summer,30685730.0,744773416042.6038,24271.00206,3.0,3.0,8.0,14.0,46.0,74.0,74.0,194.0,4.56238127624795e-07,6.322156911372159e-06,1.879766342143333e-11,2.6048190741129044e-10,360.0,23.0,1334162.1739130435,85238.13888888889
1216,Channel Islands,CHI,2000,Summer,145306.0,6439403013.54854,44316.15359,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,6.882028271372139e-06,1.3764056542744278e-05,1.5529389881266856e-10,3.105877976253371e-10,3.0,1.0,145306.0,48435.333333333336
1209,China,CHN,2000,Summer,1262645000.0,1211346869555.122,959.3724836,28.0,16.0,14.0,58.0,80.0,89.0,67.0,236.0,4.593531831987613e-08,1.869092262670822e-07,4.7880587681133e-11,1.9482446021978256e-10,485.0,130.0,9712653.846153846,2603391.7525773197
1204,Colombia,COL,2000,Summer,39215135.0,99886577314.89629,2547.143528,1.0,0.0,0.0,1.0,1.0,2.0,4.0,7.0,2.550035847128921e-08,1.7850250929902448e-07,1.001135514782393e-11,7.007948603476752e-11,11.0,3.0,13071711.666666666,3565012.272727273
1210,Cote d'Ivoire,CIV,2000,Summer,16799670.0,16577533354.604103,986.7773209,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.952497876446382e-08,0.0,6.032260521570711e-11,2.0,0.0,0.0,8399835.0
1194,Cuba,CUB,2000,Summer,11105791.0,30565400003.407352,2752.203783,11.0,11.0,7.0,29.0,51.0,42.0,38.0,131.0,2.611250292752673e-06,1.1795647874158626e-05,9.487852276354033e-10,4.285891890353028e-09,275.0,62.0,179125.66129032258,40384.69454545454
1249,Cyprus,CYP,2000,Summer,948237.0,13643563620.07542,14388.34766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,Czechia,CZE,2000,Summer,10255063.0,61828166498.62116,6029.038193,2.0,3.0,3.0,8.0,7.0,7.0,8.0,22.0,7.801024723105065e-07,2.145281798853893e-06,1.2939086589569834e-10,3.5582488121317043e-10,43.0,15.0,683670.8666666667,238489.83720930232
1217,Djibouti,DJI,2000,Summer,742033.0,551230861.8904076,742.8656972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3476489590085617e-06,0.0,1.814121938983188e-09,1.0,0.0,0.0,742033.0
1211,Dominican Republic,DOM,2000,Summer,8540791.0,24305717544.961098,2845.839167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1708517396105349e-07,0.0,4.114258293959783e-11,1.0,0.0,0.0,8540791.0
1235,Ecuador,ECU,2000,Summer,12626507.0,18327764880.168694,1451.530885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.919846716118717e-08,0.0,5.45620268777038e-11,3.0,0.0,0.0,4208835.666666667
1212,"Egypt, Arab Rep.",EGY,2000,Summer,71371371.0,99838543975.2983,1398.859831,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.4011220269258944e-08,0.0,1.0016171712674581e-11,2.0,0.0,0.0,35685685.5
1243,Eritrea,ERI,2000,Summer,2392880.0,706370815.5011201,295.196924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,Estonia,EST,2000,Summer,1396985.0,5686579747.39264,4070.609024,1.0,0.0,2.0,3.0,2.0,0.0,3.0,5.0,2.1474818985171635e-06,3.579136497528606e-06,5.275578877400837e-10,8.792631462334729e-10,9.0,5.0,279397.0,155220.55555555556
1172,Ethiopia,ETH,2000,Summer,67031867.0,8242392103.906964,122.9622935,4.0,1.0,3.0,8.0,12.0,2.0,10.0,24.0,1.193462208056953e-07,3.580386624170859e-07,9.705920197860923e-10,2.9117760593582773e-09,50.0,17.0,3943051.0,1340637.34
1173,Finland,FIN,2000,Summer,5176209.0,126019543404.5174,24345.91482,2.0,1.0,1.0,4.0,46.0,47.0,61.0,154.0,7.727663237709296e-07,2.975150346518079e-05,3.1741108497434953e-11,1.2220326771512457e-09,293.0,9.0,575134.3333333334,17666.242320819114
1174,France,FRA,2000,Summer,60921384.0,1365639660919.1812,22416.42542,13.0,14.0,11.0,38.0,79.0,78.0,113.0,270.0,6.23754706557553e-07,4.431941336066823e-06,2.7825788227637634e-11,1.9770954793321476e-10,506.0,78.0,781043.3846153846,120397.99209486166
1250,Gabon,GAB,2000,Summer,1272935.0,5080483463.79957,3991.157022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,Georgia,GEO,2000,Summer,4077131.0,3057475335.213085,749.908535,0.0,0.0,6.0,6.0,0.0,0.0,8.0,8.0,1.4716230604314653e-06,1.9621640805752867e-06,1.962403402211531e-09,2.616537869615375e-09,8.0,6.0,679521.8333333334,509641.375
1176,Ghana,GHA,2000,Summer,19665502.0,4983024407.395356,253.3891282,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0340187603652325e-07,0.0,8.027253476951788e-10,5.0,0.0,0.0,3933100.4
1208,Guyana,GUY,2000,Summer,759051.0,712667896.740198,938.893298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3174345333844497e-06,0.0,1.4031781206563153e-09,1.0,0.0,0.0,759051.0
1237,"Hong Kong SAR, China",HKG,2000,Summer,6665000.0,171668164093.69998,25756.66378,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.5003750937734434e-07,0.0,5.825191906020383e-12,3.0,0.0,0.0,2221666.6666666665
1177,Hungary,HUN,2000,Summer,10210971.0,47218405895.458954,4624.281657,8.0,6.0,3.0,17.0,80.0,82.0,94.0,256.0,1.6648759456862623e-06,2.507107306445195e-05,3.600290962307753e-10,5.421614625592852e-09,498.0,39.0,261819.76923076922,20503.9578313253
1213,Iceland,ISL,2000,Summer,281205.0,9025660361.3733,32096.37226,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,3.5561245354812328e-06,7.1122490709624655e-06,1.1079521718761471e-10,2.2159043437522943e-10,2.0,1.0,281205.0,140602.5
1178,India,IND,2000,Summer,1059633675.0,468394937243.61945,442.0347789,0.0,0.0,1.0,1.0,2.0,1.0,4.0,7.0,9.43722367071809e-10,6.6060565695026635e-09,2.1349504883309286e-12,1.49446534183165e-11,12.0,1.0,1059633675.0,88302806.25
1179,Iraq,IRQ,2000,Summer,24628858.0,48364250953.08786,1963.722839,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0602775816889275e-08,0.0,2.0676428979949995e-11,1.0,0.0,0.0,24628858.0
1195,Ireland,IRL,2000,Summer,3805174.0,100207610448.74454,26334.56721,0.0,1.0,0.0,1.0,4.0,4.0,3.0,11.0,2.6280007169185957e-07,2.890800788610455e-06,9.979281967924908e-12,1.0977210164717399e-10,23.0,2.0,1902587.0,165442.34782608695
1221,Israel,ISR,2000,Summer,6289000.0,136035771719.29,21630.74761,0.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,1.590077913817777e-07,6.360311655271108e-07,7.351007660422595e-12,2.940403064169038e-11,5.0,1.0,6289000.0,1257800.0
1180,Italy,ITA,2000,Summer,56942108.0,1146676894109.0916,20137.59122,13.0,8.0,13.0,34.0,117.0,95.0,118.0,330.0,5.970976697947326e-07,5.795359736242993e-06,2.965089832599813e-11,2.877881308111583e-10,659.0,68.0,837383.9411764706,86406.8406676783
1202,Jamaica,JAM,2000,Summer,2612205.0,9005064473.65068,3447.303896,0.0,6.0,3.0,9.0,2.0,17.0,12.0,31.0,3.4453651225688643e-06,1.1867368755514976e-05,9.994375971803978e-10,3.4425072791769257e-09,52.0,15.0,174147.0,50234.71153846154
1181,Japan,JPN,2000,Summer,126843000.0,4968359075937.51,39169.35957,5.0,8.0,5.0,18.0,86.0,74.0,94.0,254.0,1.419077126841844e-07,2.0024755012101576e-06,3.6229265487626758e-12,5.112351907698443e-11,500.0,36.0,3523416.6666666665,253686.0
1252,Jordan,JOR,2000,Summer,5056174.0,8460789844.31375,1673.358125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,Kazakhstan,KAZ,2000,Summer,14883626.0,18291994913.881622,1229.001247,3.0,4.0,0.0,7.0,7.0,10.0,6.0,23.0,4.7031549973104674e-07,1.5453223562591536e-06,3.8268105982731093e-10,1.2573806251468788e-09,47.0,17.0,875507.4117647059,316672.89361702127
1196,Kenya,KEN,2000,Summer,30851606.0,12705357103.776194,411.8215792,2.0,3.0,2.0,7.0,16.0,20.0,18.0,54.0,2.2689256436115513e-07,1.750314067928911e-06,5.509487016244125e-10,4.250175698245468e-09,106.0,14.0,2203686.1428571427,291052.88679245283
1198,"Korea, Dem. People's Rep.",PRK,2000,Summer,23367059.0,0.0,0.0,0.0,1.0,3.0,4.0,8.0,8.0,16.0,32.0,1.7118114864176958e-07,1.3694491891341567e-06,0.0,0.0,56.0,5.0,4673411.8,417268.91071428574
1197,"Korea, Rep.",KOR,2000,Summer,47008111.0,576178114264.8463,12256.99357,8.0,10.0,10.0,28.0,55.0,54.0,55.0,164.0,5.956418882690266e-07,3.488759631290013e-06,4.859608393096567e-11,2.8463420588137035e-10,328.0,54.0,870520.574074074,143317.41158536586
