Country_Name,Year,Country_Code,Gold,Silver,Bronze,Total,Season,GDP,Population,Gold_Net,Silver_Net,Bronze_Net,Total_Net
Australia,2010,AUS,2.0,1.0,0.0,3.0,Winter,52134308.85,22031750.0,104.0,116.0,137.0,357.0
Iraq,2010,IRQ,0.0,0.0,0.0,0.0,0,4430426.242,31264875.0,0.0,0.0,1.0,1.0
India,2010,IND,0.0,0.0,0.0,0.0,0,1350634.3220000002,1240613620.0,3.0,2.0,6.0,11.0
Singapore,2010,SGP,0.0,0.0,0.0,0.0,0,47236960.23,5076732.0,0.0,2.0,0.0,2.0
Ireland,2010,IRL,0.0,0.0,0.0,0.0,0,48663600.440000005,4560155.0,4.0,5.0,5.0,14.0
Turkmenistan,2010,TKM,0.0,0.0,0.0,0.0,0,4286880.505,5267970.0,0.0,0.0,0.0,0.0
Namibia,2010,NAM,0.0,0.0,0.0,0.0,0,5445382.92,2099271.0,0.0,4.0,0.0,4.0
Kazakhstan,2010,KAZ,0.0,1.0,0.0,1.0,Winter,9070488.252999999,16321872.0,10.0,18.0,13.0,41.0
Trinidad and Tobago,2010,TTO,0.0,0.0,0.0,0.0,0,15711558.709999999,1410296.0,2.0,3.0,6.0,11.0
Belarus,2010,BLR,1.0,1.0,1.0,3.0,Winter,6033686.239,9483836.0,10.0,22.0,36.0,68.0
Peru,2010,PER,0.0,0.0,0.0,0.0,0,5047249.307,29229572.0,0.0,3.0,0.0,3.0
Thailand,2010,THA,0.0,0.0,0.0,0.0,0,4996372.886,68270489.0,7.0,4.0,12.0,23.0
Serbia,2010,SRB,0.0,0.0,0.0,0.0,0,5735422.857,7291436.0,0.0,1.0,2.0,3.0
Cameroon,2010,CMR,0.0,0.0,0.0,0.0,0,1383813.7589999998,19878036.0,3.0,1.0,1.0,5.0
Burundi,2010,BDI,0.0,0.0,0.0,0.0,0,222660.58920000002,9126605.0,1.0,0.0,0.0,1.0
New Zealand,2010,NZL,0.0,0.0,0.0,0.0,0,33676774.120000005,4350700.0,31.0,16.0,30.0,77.0
Serbia,2012,SRB,1.0,1.0,2.0,4.0,Summer,6015945.227999999,7199077.0,1.0,2.0,4.0,7.0
Singapore,2012,SGP,0.0,0.0,2.0,2.0,Summer,55546488.54,5312437.0,0.0,2.0,2.0,4.0
Italy,2012,ITA,8.0,9.0,11.0,28.0,Summer,35051521.269999996,59539717.0,153.0,129.0,164.0,446.0
France,2012,FRA,11.0,11.0,13.0,35.0,Summer,40870852.36,65662240.0,117.0,124.0,171.0,412.0
Syrian Arab Republic,2012,SYR,0.0,0.0,0.0,0.0,0,1910604.526,22605577.0,1.0,1.0,1.0,3.0
Belarus,2012,BLR,2.0,5.0,3.0,10.0,Summer,6953132.515000001,9446836.0,12.0,27.0,39.0,78.0
Finland,2012,FIN,0.0,2.0,1.0,3.0,Summer,47708061.28,5413971.0,51.0,61.0,72.0,184.0
Sweden,2012,SWE,1.0,4.0,3.0,8.0,Summer,58037821.32,9519374.0,66.0,75.0,80.0,221.0
Jamaica,2012,JAM,4.0,5.0,3.0,12.0,Summer,5365242.2930000005,2759817.0,13.0,27.0,19.0,59.0
Azerbaijan,2012,AZE,2.0,2.0,5.0,9.0,Summer,7496294.648,9295784.0,6.0,4.0,14.0,24.0
Israel,2012,ISR,0.0,0.0,0.0,0.0,0,33156228.32,7910500.0,1.0,1.0,5.0,7.0
Japan,2012,JPN,7.0,14.0,17.0,38.0,Summer,49145280.43,127629000.0,119.0,109.0,134.0,362.0
Belgium,2012,BEL,0.0,1.0,2.0,3.0,Summer,44670560.68,11106932.0,9.0,15.0,23.0,47.0
Spain,2012,ESP,4.0,10.0,6.0,20.0,Summer,28322946.59,46773055.0,37.0,56.0,37.0,130.0
Suriname,2012,SUR,0.0,0.0,0.0,0.0,0,8922956.185999999,558111.0,1.0,0.0,1.0,2.0
Ethiopia,2012,ETH,3.0,2.0,3.0,8.0,Summer,458550.92079999996,94451280.0,21.0,9.0,16.0,46.0
Turkmenistan,2012,TKM,0.0,0.0,0.0,0.0,0,6441886.618000001,5458682.0,0.0,0.0,0.0,0.0
Peru,2012,PER,0.0,0.0,0.0,0.0,0,6475686.069999999,29749589.0,0.0,3.0,0.0,3.0
Panama,2012,PAN,0.0,0.0,0.0,0.0,0,10767293.18,3754862.0,1.0,0.0,0.0,1.0
Armenia,2012,ARM,0.0,1.0,1.0,2.0,Summer,3643715.1829999997,2914421.0,1.0,3.0,6.0,10.0
Lithuania,2012,LTU,2.0,0.0,3.0,5.0,Summer,14367709.42,2987773.0,6.0,5.0,10.0,21.0
Uganda,2012,UGA,1.0,0.0,0.0,1.0,Summer,796711.135,34273295.0,2.0,3.0,2.0,7.0
Colombia,2012,COL,1.0,3.0,5.0,9.0,Summer,8101829.092,45782417.0,2.0,7.0,12.0,21.0
Iceland,2012,ISL,0.0,0.0,0.0,0.0,0,45995547.879999995,320716.0,0.0,1.0,2.0,3.0
Pakistan,2012,PAK,0.0,0.0,0.0,0.0,0,1109679.115,202205861.0,3.0,2.0,4.0,9.0
Norway,2012,NOR,2.0,1.0,1.0,4.0,Summer,101524141.9,5018573.0,99.0,101.0,76.0,276.0
Luxembourg,2012,LUX,0.0,0.0,0.0,0.0,0,112584676.30000001,530946.0,0.0,2.0,0.0,2.0
Ukraine,2012,UKR,5.0,4.0,10.0,19.0,Summer,4004804.443,45593342.0,33.0,26.0,55.0,114.0
Cuba,2012,CUB,5.0,3.0,7.0,15.0,Summer,6467337.914,11309290.0,68.0,62.0,73.0,203.0
Ecuador,2012,ECU,0.0,0.0,0.0,0.0,0,5678455.721,15483883.0,1.0,1.0,0.0,2.0
North Macedonia,2012,MKD,0.0,0.0,0.0,0.0,0,4728308.142,2061044.0,0.0,0.0,1.0,1.0
United States,2012,USA,47.0,27.0,30.0,104.0,Summer,51784418.57,313877662.0,604.0,501.0,436.0,1541.0
Argentina,2012,ARG,1.0,1.0,2.0,4.0,Summer,13082664.33,41733271.0,5.0,9.0,18.0,32.0
Morocco,2012,MAR,0.0,0.0,1.0,1.0,Summer,2907449.219,33352169.0,6.0,5.0,11.0,22.0
Mozambique,2012,MOZ,0.0,0.0,0.0,0.0,0,667717.4243,24487611.0,1.0,0.0,1.0,2.0
Ghana,2012,GHA,0.0,0.0,0.0,0.0,0,1536591.848,26858762.0,0.0,1.0,3.0,4.0
Guyana,2012,GUY,0.0,0.0,0.0,0.0,0,5461390.967,743966.0,0.0,0.0,1.0,1.0
Montenegro,2012,MNE,0.0,1.0,0.0,1.0,Summer,6586721.279,620601.0,0.0,1.0,0.0,1.0
Uzbekistan,2012,UZB,0.0,0.0,3.0,3.0,Summer,2267623.275,29774500.0,4.0,4.0,11.0,19.0
Eritrea,2012,ERI,0.0,0.0,0.0,0.0,0,,3252596.0,0.0,0.0,1.0,1.0
Namibia,2012,NAM,0.0,0.0,0.0,0.0,0,6017157.069,2167470.0,0.0,4.0,0.0,4.0
Dominican Republic,2012,DOM,1.0,1.0,0.0,2.0,Summer,6049471.741,10030882.0,3.0,2.0,1.0,6.0
Afghanistan,2012,AFG,0.0,0.0,1.0,1.0,Summer,663141.0528000001,30466479.0,0.0,0.0,2.0,2.0
New Zealand,2012,NZL,6.0,2.0,5.0,13.0,Summer,39973380.76,4408100.0,37.0,18.0,35.0,90.0
Mexico,2012,MEX,1.0,3.0,4.0,8.0,Summer,10376057.67,115755909.0,10.0,17.0,23.0,50.0
Hungary,2012,HUN,8.0,4.0,6.0,18.0,Summer,12984836.57,9920362.0,99.0,97.0,105.0,301.0
Cyprus,2012,CYP,0.0,1.0,0.0,1.0,Summer,28993349.61,1156556.0,0.0,1.0,0.0,1.0
Djibouti,2012,DJI,0.0,0.0,0.0,0.0,0,1418460.858,954297.0,0.0,0.0,1.0,1.0
India,2012,IND,0.0,2.0,4.0,6.0,Summer,1434018.198,1274487215.0,3.0,4.0,10.0,17.0
Liechtenstein,2012,LIE,0.0,0.0,0.0,0.0,0,149459235.3,36505.0,2.0,2.0,5.0,9.0
Burundi,2012,BDI,0.0,0.0,0.0,0.0,0,238205.9494,9795479.0,1.0,0.0,0.0,1.0
Georgia,2012,GEO,1.0,2.0,3.0,6.0,Summer,4421818.242000001,3728874.0,6.0,6.0,13.0,25.0
Estonia,2012,EST,0.0,1.0,1.0,2.0,Summer,17403205.330000002,1322696.0,7.0,5.0,7.0,19.0
Thailand,2012,THA,0.0,2.0,2.0,4.0,Summer,5748631.241,69157023.0,7.0,6.0,14.0,27.0
Iraq,2012,IRQ,0.0,0.0,0.0,0.0,0,6437503.076,33864447.0,0.0,0.0,1.0,1.0
Jordan,2012,JOR,0.0,0.0,0.0,0.0,0,4386461.816,7211863.0,0.0,0.0,0.0,0.0
Kazakhstan,2012,KAZ,3.0,1.0,7.0,11.0,Summer,12386699.27,16792090.0,13.0,19.0,20.0,52.0
Qatar,2012,QAT,0.0,1.0,1.0,2.0,Summer,98041362.24000001,1905660.0,0.0,1.0,3.0,4.0
Trinidad and Tobago,2012,TTO,1.0,1.0,2.0,4.0,Summer,18961233.59,1430377.0,3.0,4.0,8.0,15.0
Ireland,2012,IRL,1.0,1.0,4.0,6.0,Summer,49054697.43,4599533.0,5.0,6.0,9.0,20.0
Tunisia,2012,TUN,2.0,0.0,1.0,3.0,Summer,4233894.568,11174383.0,4.0,2.0,4.0,10.0
Romania,2012,ROU,2.0,4.0,1.0,7.0,Summer,8930729.912,20058035.0,82.0,88.0,112.0,282.0
Cameroon,2012,CMR,0.0,0.0,1.0,1.0,Summer,1433724.035,21032684.0,3.0,1.0,2.0,6.0
Brazil,2012,BRA,3.0,5.0,9.0,17.0,Summer,12327317.440000001,199977707.0,20.0,29.0,53.0,102.0
San Marino,2012,SMR,0.0,0.0,0.0,0.0,0,48435942.53,33132.0,0.0,0.0,0.0,0.0
Tajikistan,2012,TJK,0.0,0.0,1.0,1.0,Summer,959361.905,7956382.0,0.0,1.0,2.0,3.0
Canada,2012,CAN,2.0,6.0,10.0,18.0,Summer,52669089.96,34714222.0,81.0,114.0,113.0,308.0
Australia,2012,AUS,8.0,15.0,12.0,35.0,Summer,68044714.82,22733465.0,112.0,131.0,149.0,392.0
Senegal,2012,SEN,0.0,0.0,0.0,0.0,0,1334726.015,13231833.0,0.0,1.0,0.0,1.0
Gabon,2012,GAB,0.0,1.0,0.0,1.0,Summer,9348515.572,1836705.0,0.0,1.0,0.0,1.0
Russian Federation,2012,RUS,19.0,21.0,26.0,66.0,Summer,15420875.0,143201721.0,165.0,138.0,156.0,459.0
Austria,2012,AUT,0.0,0.0,0.0,0.0,0,48564917.34,8429991.0,52.0,69.0,75.0,196.0
Poland,2012,POL,3.0,2.0,6.0,11.0,Summer,13010923.39,38063164.0,63.0,75.0,114.0,252.0
Lebanon,2012,LBN,0.0,0.0,0.0,0.0,0,8500180.563,5178337.0,0.0,1.0,1.0,2.0
Kenya,2012,KEN,2.0,4.0,7.0,13.0,Summer,1289780.822,43725806.0,25.0,32.0,33.0,90.0
Austria,2014,AUT,4.0,8.0,5.0,17.0,Winter,51786377.17,8546356.0,56.0,77.0,80.0,213.0
Georgia,2014,GEO,0.0,0.0,0.0,0.0,0,4739188.3379999995,3719414.0,6.0,6.0,13.0,25.0
Guyana,2014,GUY,0.0,0.0,0.0,0.0,0,5495376.197,751115.0,0.0,0.0,1.0,1.0
Ireland,2014,IRL,0.0,0.0,0.0,0.0,0,55643059.43,4657740.0,5.0,6.0,9.0,20.0
Italy,2014,ITA,0.0,2.0,6.0,8.0,Winter,35565721.38,60789140.0,153.0,131.0,170.0,454.0
Tajikistan,2014,TJK,0.0,0.0,0.0,0.0,0,1094422.736,8326348.0,0.0,1.0,2.0,3.0
Israel,2014,ISR,0.0,0.0,0.0,0.0,0,38259681.1,8215700.0,1.0,1.0,5.0,7.0
Afghanistan,2014,AFG,0.0,0.0,0.0,0.0,0,628146.8039,32716210.0,0.0,0.0,2.0,2.0
Ghana,2014,GHA,0.0,0.0,0.0,0.0,0,1942905.0999999999,28196358.0,0.0,1.0,3.0,4.0
United States,2014,USA,9.0,9.0,10.0,28.0,Winter,55123849.79,318386329.0,613.0,510.0,446.0,1569.0
Ukraine,2014,UKR,1.0,0.0,1.0,2.0,Winter,3104643.3109999998,45272155.0,34.0,26.0,56.0,116.0
Hungary,2014,HUN,0.0,0.0,0.0,0.0,0,14294258.42,9866468.0,99.0,97.0,105.0,301.0
Syrian Arab Republic,2014,SYR,0.0,0.0,0.0,0.0,0,1071234.2040000001,20072232.0,1.0,1.0,1.0,3.0
Gabon,2014,GAB,0.0,0.0,0.0,0.0,0,9255368.597000001,1966855.0,0.0,1.0,0.0,1.0
India,2014,IND,0.0,0.0,0.0,0.0,0,1559864.5180000002,1307246509.0,3.0,4.0,10.0,17.0
Sweden,2014,SWE,2.0,7.0,6.0,15.0,Winter,60020360.46,9696110.0,68.0,82.0,86.0,236.0
Azerbaijan,2014,AZE,0.0,0.0,0.0,0.0,0,7891313.147,9535079.0,6.0,4.0,14.0,24.0
Iraq,2014,IRQ,0.0,0.0,0.0,0.0,0,6215986.033,36746488.0,0.0,0.0,1.0,1.0
Thailand,2014,THA,0.0,0.0,0.0,0.0,0,5822383.699,69960943.0,7.0,6.0,14.0,27.0
Turkmenistan,2014,TKM,0.0,0.0,0.0,0.0,0,7685509.859,5663152.0,0.0,0.0,0.0,0.0
Armenia,2014,ARM,0.0,0.0,0.0,0.0,0,4017229.808,2889930.0,1.0,3.0,6.0,10.0
Uganda,2014,UGA,0.0,0.0,0.0,0.0,0,897509.7424000001,36336539.0,2.0,3.0,2.0,7.0
Iceland,2014,ISL,0.0,0.0,0.0,0.0,0,54576744.809999995,327386.0,0.0,1.0,2.0,3.0
France,2014,FRA,4.0,4.0,7.0,15.0,Winter,43068548.72,66312067.0,121.0,128.0,178.0,427.0
Australia,2014,AUS,0.0,2.0,1.0,3.0,Winter,62513411.22,23475686.0,112.0,133.0,150.0,395.0
Argentina,2014,ARG,0.0,0.0,0.0,0.0,0,12334798.25,42669500.0,5.0,9.0,18.0,32.0
Trinidad and Tobago,2014,TTO,0.0,0.0,0.0,0.0,0,20327983.46,1450661.0,3.0,4.0,8.0,15.0
Tunisia,2014,TUN,0.0,0.0,0.0,0.0,0,4398573.921999999,11428948.0,4.0,2.0,4.0,10.0
Uzbekistan,2014,UZB,0.0,0.0,0.0,0.0,0,2628460.008,30757700.0,4.0,4.0,11.0,19.0
Cameroon,2014,CMR,0.0,0.0,0.0,0.0,0,1631714.084,22299585.0,3.0,1.0,2.0,6.0
Djibouti,2014,DJI,0.0,0.0,0.0,0.0,0,2239114.5379999997,989087.0,0.0,0.0,1.0,1.0
Japan,2014,JPN,1.0,4.0,3.0,8.0,Winter,38475395.25,127276000.0,120.0,113.0,137.0,370.0
Belgium,2014,BEL,0.0,0.0,0.0,0.0,0,47764071.51,11209057.0,9.0,15.0,23.0,47.0
Dominican Republic,2014,DOM,0.0,0.0,0.0,0.0,0,6533666.86,10282115.0,3.0,2.0,1.0,6.0
Pakistan,2014,PAK,0.0,0.0,0.0,0.0,0,1173392.4540000001,208251628.0,3.0,2.0,4.0,9.0
Luxembourg,2014,LUX,0.0,0.0,0.0,0.0,0,123678702.1,556319.0,0.0,2.0,0.0,2.0
Brazil,2014,BRA,0.0,0.0,0.0,0.0,0,12071158.209999999,203459650.0,20.0,29.0,53.0,102.0
Mozambique,2014,MOZ,0.0,0.0,0.0,0.0,0,680375.0335,26038704.0,1.0,0.0,1.0,2.0
Serbia,2014,SRB,0.0,0.0,0.0,0.0,0,6600056.808999999,7130576.0,1.0,2.0,4.0,7.0
Eritrea,2014,ERI,0.0,0.0,0.0,0.0,0,,3323425.0,0.0,0.0,1.0,1.0
Romania,2014,ROU,0.0,0.0,0.0,0.0,0,10031267.27,19908979.0,82.0,88.0,112.0,282.0
Namibia,2014,NAM,0.0,0.0,0.0,0.0,0,5544097.423,2243001.0,0.0,4.0,0.0,4.0
Ethiopia,2014,ETH,0.0,0.0,0.0,0.0,0,557534.1484000001,99746766.0,21.0,9.0,16.0,46.0
Panama,2014,PAN,0.0,0.0,0.0,0.0,0,12837247.96,3888793.0,1.0,0.0,0.0,1.0
Montenegro,2014,MNE,0.0,0.0,0.0,0.0,0,7388147.794000001,621810.0,0.0,1.0,0.0,1.0
Burundi,2014,BDI,0.0,0.0,0.0,0.0,0,257818.5519,10494913.0,1.0,0.0,0.0,1.0
Kazakhstan,2014,KAZ,0.0,0.0,1.0,1.0,Winter,12807260.69,17288285.0,13.0,19.0,21.0,53.0
Jordan,2014,JOR,0.0,0.0,0.0,0.0,0,4255894.31,8658026.0,0.0,0.0,0.0,0.0
Senegal,2014,SEN,0.0,0.0,0.0,0.0,0,1417095.074,13970308.0,0.0,1.0,0.0,1.0
Colombia,2014,COL,0.0,0.0,0.0,0.0,0,8164714.495,46677947.0,2.0,7.0,12.0,21.0
Lithuania,2014,LTU,0.0,0.0,0.0,0.0,0,16551018.2,2932367.0,6.0,5.0,10.0,21.0
Lebanon,2014,LBN,0.0,0.0,0.0,0.0,0,7665379.692000001,6274342.0,0.0,1.0,1.0,2.0
Russian Federation,2014,RUS,10.0,10.0,9.0,29.0,Winter,14095648.440000001,143819667.0,175.0,148.0,165.0,488.0
San Marino,2014,SMR,0.0,0.0,0.0,0.0,0,50135484.58,33389.0,0.0,0.0,0.0,0.0
Cyprus,2014,CYP,0.0,0.0,0.0,0.0,0,27245365.23,1176995.0,0.0,1.0,0.0,1.0
Jamaica,2014,JAM,0.0,0.0,0.0,0.0,0,4991565.518999999,2784543.0,13.0,27.0,19.0,59.0
Singapore,2014,SGP,0.0,0.0,0.0,0.0,0,57562530.79,5469724.0,0.0,2.0,2.0,4.0
Canada,2014,CAN,10.0,10.0,5.0,25.0,Winter,50955998.32,35437435.0,91.0,124.0,118.0,333.0
Spain,2014,ESP,0.0,0.0,0.0,0.0,0,29513651.18,46480882.0,37.0,56.0,37.0,130.0
Cuba,2014,CUB,0.0,0.0,0.0,0.0,0,7117526.909999999,11332026.0,68.0,62.0,73.0,203.0
New Zealand,2014,NZL,0.0,0.0,0.0,0.0,0,44572898.75,4516500.0,37.0,18.0,35.0,90.0
Peru,2014,PER,0.0,0.0,0.0,0.0,0,6614933.339000001,30353951.0,0.0,3.0,0.0,3.0
Suriname,2014,SUR,0.0,0.0,0.0,0.0,0,9199177.893,569682.0,1.0,0.0,1.0,2.0
Liechtenstein,2014,LIE,0.0,0.0,0.0,0.0,0,179457917.9,37096.0,2.0,2.0,5.0,9.0
Poland,2014,POL,4.0,1.0,1.0,6.0,Winter,14182137.5,38011735.0,67.0,76.0,115.0,258.0
Mexico,2014,MEX,0.0,0.0,0.0,0.0,0,11076092.45,118755887.0,10.0,17.0,23.0,50.0
Norway,2014,NOR,11.0,6.0,9.0,26.0,Winter,97019182.75,5137232.0,110.0,107.0,85.0,302.0
Belarus,2014,BLR,5.0,0.0,1.0,6.0,Winter,8341399.6790000005,9448515.0,17.0,27.0,40.0,84.0
Kenya,2014,KEN,0.0,0.0,0.0,0.0,0,1489919.111,45831863.0,25.0,32.0,33.0,90.0
Finland,2014,FIN,1.0,3.0,1.0,5.0,Winter,50327240.29,5461512.0,52.0,64.0,73.0,189.0
Ecuador,2014,ECU,0.0,0.0,0.0,0.0,0,6374631.4860000005,15957994.0,1.0,1.0,0.0,2.0
Morocco,2014,MAR,0.0,0.0,0.0,0.0,0,3430549.5609999998,34248603.0,6.0,5.0,11.0,22.0
North Macedonia,2014,MKD,0.0,0.0,0.0,0.0,0,5495735.049,2067471.0,0.0,0.0,1.0,1.0
Estonia,2014,EST,0.0,0.0,0.0,0.0,0,20261066.73,1314545.0,7.0,5.0,7.0,19.0
Qatar,2014,QAT,0.0,0.0,0.0,0.0,0,93126149.46,2214465.0,0.0,1.0,3.0,4.0
Ireland,2016,IRL,0.0,2.0,0.0,2.0,Summer,62895911.12,4755335.0,5.0,8.0,9.0,22.0
Panama,2016,PAN,0.0,0.0,0.0,0.0,0,14382232.379999999,4026336.0,1.0,0.0,0.0,1.0
Russian Federation,2016,RUS,19.0,17.0,20.0,56.0,Summer,8704898.438000001,144342397.0,194.0,165.0,185.0,544.0
Hungary,2016,HUN,8.0,3.0,4.0,15.0,Summer,13104699.549999999,9814023.0,107.0,100.0,109.0,316.0
Suriname,2016,SUR,0.0,0.0,0.0,0.0,0,5705426.967,581453.0,1.0,0.0,1.0,2.0
Montenegro,2016,MNE,0.0,0.0,0.0,0.0,0,7033604.899,622303.0,0.0,1.0,0.0,1.0
Kazakhstan,2016,KAZ,2.0,5.0,10.0,17.0,Summer,7714841.844,17794055.0,15.0,24.0,31.0,70.0
Lithuania,2016,LTU,0.0,1.0,3.0,4.0,Summer,15008313.24,2868231.0,6.0,6.0,13.0,25.0
Burundi,2016,BDI,0.0,1.0,0.0,1.0,Summer,242065.6705,10903327.0,1.0,1.0,0.0,2.0
New Zealand,2016,NZL,4.0,9.0,5.0,18.0,Summer,40058196.16,4714100.0,41.0,27.0,40.0,108.0
Austria,2016,AUT,0.0,0.0,1.0,1.0,Summer,45307587.86,8736668.0,56.0,77.0,81.0,214.0
Tunisia,2016,TUN,0.0,0.0,3.0,3.0,Summer,3796167.92,11685667.0,4.0,2.0,7.0,13.0
Thailand,2016,THA,2.0,2.0,2.0,6.0,Summer,5854461.088,70607037.0,9.0,8.0,16.0,33.0
Turkmenistan,2016,TKM,0.0,0.0,0.0,0.0,0,6163253.4059999995,5868561.0,0.0,0.0,0.0,0.0
Trinidad and Tobago,2016,TTO,0.0,0.0,1.0,1.0,Summer,15991108.790000001,1469330.0,3.0,4.0,9.0,16.0
Kenya,2016,KEN,6.0,6.0,1.0,13.0,Summer,1562076.142,47894670.0,31.0,38.0,34.0,103.0
Dominican Republic,2016,DOM,0.0,0.0,1.0,1.0,Summer,7191076.572,10527592.0,3.0,2.0,2.0,7.0
Peru,2016,PER,0.0,0.0,0.0,0.0,0,6163791.026,31132779.0,0.0,3.0,0.0,3.0
Qatar,2016,QAT,0.0,1.0,0.0,1.0,Summer,58467235.57,2595166.0,0.0,2.0,3.0,5.0
Romania,2016,ROU,1.0,1.0,2.0,4.0,Summer,9404341.874,19702267.0,83.0,89.0,114.0,286.0
Iraq,2016,IRQ,0.0,0.0,0.0,0.0,0,4305202.702,38697943.0,0.0,0.0,1.0,1.0
Argentina,2016,ARG,3.0,1.0,0.0,4.0,Summer,12790242.469999999,43590368.0,8.0,10.0,18.0,36.0
Namibia,2016,NAM,0.0,0.0,0.0,0.0,0,4614881.721,2323352.0,0.0,4.0,0.0,4.0
Lebanon,2016,LBN,0.0,0.0,0.0,0.0,0,8172299.476,6258619.0,0.0,1.0,1.0,2.0
Mexico,2016,MEX,0.0,3.0,2.0,5.0,Summer,8875062.256,121519221.0,10.0,20.0,25.0,55.0
Cameroon,2016,CMR,0.0,0.0,0.0,0.0,0,1426065.517,23711630.0,3.0,1.0,2.0,6.0
India,2016,IND,0.0,1.0,1.0,2.0,Summer,1714280.3550000002,1338636340.0,3.0,5.0,11.0,19.0
Liechtenstein,2016,LIE,0.0,0.0,0.0,0.0,0,165844985.4,37609.0,2.0,2.0,5.0,9.0
Eritrea,2016,ERI,0.0,0.0,0.0,0.0,0,,3365287.0,0.0,0.0,1.0,1.0
Australia,2016,AUS,8.0,11.0,10.0,29.0,Summer,49875565.14,24190907.0,120.0,144.0,160.0,424.0
Estonia,2016,EST,0.0,0.0,1.0,1.0,Summer,18295342.93,1315790.0,7.0,5.0,8.0,20.0
Cyprus,2016,CYP,0.0,0.0,0.0,0.0,0,24715730.47,1197881.0,0.0,1.0,0.0,1.0
Armenia,2016,ARM,1.0,3.0,0.0,4.0,Summer,3679951.972,2865835.0,2.0,6.0,6.0,14.0
Afghanistan,2016,AFG,0.0,0.0,0.0,0.0,0,520252.064,34636207.0,0.0,0.0,2.0,2.0
Canada,2016,CAN,4.0,3.0,15.0,22.0,Summer,42315603.71,36109487.0,95.0,127.0,133.0,355.0
San Marino,2016,SMR,0.0,0.0,0.0,0.0,0,43399458.3,33834.0,0.0,0.0,0.0,0.0
Poland,2016,POL,2.0,3.0,6.0,11.0,Summer,12378759.44,37970087.0,69.0,79.0,121.0,269.0
Georgia,2016,GEO,2.0,1.0,4.0,7.0,Summer,4062169.888,3727505.0,8.0,7.0,17.0,32.0
Azerbaijan,2016,AZE,1.0,7.0,10.0,18.0,Summer,3880738.731,9757812.0,7.0,11.0,24.0,42.0
Serbia,2016,SRB,2.0,4.0,2.0,8.0,Summer,5765200.762,7058322.0,3.0,6.0,6.0,15.0
Syrian Arab Republic,2016,SYR,0.0,0.0,0.0,0.0,0,664341.6723,18964252.0,1.0,1.0,1.0,3.0
Japan,2016,JPN,12.0,8.0,21.0,41.0,Summer,39375473.160000004,127076000.0,132.0,121.0,158.0,411.0
Gabon,2016,GAB,0.0,0.0,0.0,0.0,0,6722198.392999999,2086206.0,0.0,1.0,0.0,1.0
Morocco,2016,MAR,0.0,0.0,1.0,1.0,Summer,3132944.58,35107264.0,6.0,5.0,12.0,23.0
Singapore,2016,SGP,1.0,0.0,0.0,1.0,Summer,56860413.24,5607283.0,1.0,2.0,2.0,5.0
Ghana,2016,GHA,0.0,0.0,0.0,0.0,0,1900405.937,29554303.0,0.0,1.0,3.0,4.0
Norway,2016,NOR,0.0,0.0,4.0,4.0,Summer,70460560.53,5234519.0,110.0,107.0,89.0,306.0
France,2016,FRA,10.0,18.0,14.0,42.0,Summer,37062533.57,66724104.0,131.0,146.0,192.0,469.0
Finland,2016,FIN,0.0,0.0,1.0,1.0,Summer,43814026.510000005,5495303.0,52.0,64.0,74.0,190.0
Sweden,2016,SWE,2.0,6.0,3.0,11.0,Summer,51965157.15,9923085.0,70.0,88.0,89.0,247.0
Spain,2016,ESP,7.0,4.0,6.0,17.0,Summer,26537159.49,46484062.0,44.0,60.0,43.0,147.0
Jamaica,2016,JAM,6.0,3.0,2.0,11.0,Summer,5022704.716999999,2802695.0,19.0,30.0,21.0,70.0
Ukraine,2016,UKR,2.0,5.0,4.0,11.0,Summer,2187730.469,45004673.0,36.0,31.0,60.0,127.0
Mozambique,2016,MOZ,0.0,0.0,0.0,0.0,0,430993.1688,27696493.0,1.0,0.0,1.0,2.0
Belgium,2016,BEL,2.0,2.0,2.0,6.0,Summer,42012622.72,11331422.0,11.0,17.0,25.0,53.0
Pakistan,2016,PAK,0.0,0.0,0.0,0.0,0,1468821.421,213524840.0,3.0,2.0,4.0,9.0
Italy,2016,ITA,8.0,12.0,8.0,28.0,Summer,30960731.51,60627498.0,161.0,143.0,178.0,482.0
Cuba,2016,CUB,5.0,2.0,4.0,11.0,Summer,8055889.907,11342012.0,73.0,64.0,77.0,214.0
United States,2016,USA,46.0,37.0,38.0,121.0,Summer,57866744.93,323071755.0,659.0,547.0,484.0,1690.0
Uganda,2016,UGA,0.0,0.0,0.0,0.0,0,753684.4086,38748299.0,2.0,3.0,2.0,7.0
Belarus,2016,BLR,1.0,4.0,4.0,9.0,Summer,5039681.886,9469379.0,18.0,31.0,44.0,93.0
Djibouti,2016,DJI,0.0,0.0,0.0,0.0,0,2545738.799,1023261.0,0.0,0.0,1.0,1.0
Jordan,2016,JOR,1.0,0.0,0.0,1.0,Summer,4003404.749,9964656.0,1.0,0.0,0.0,1.0
Uzbekistan,2016,UZB,4.0,2.0,7.0,13.0,Summer,2704677.188,31847900.0,8.0,6.0,18.0,32.0
Brazil,2016,BRA,7.0,6.0,6.0,19.0,Summer,8680768.792000001,206859578.0,27.0,35.0,59.0,121.0
Ecuador,2016,ECU,0.0,0.0,0.0,0.0,0,6079088.736,16439585.0,1.0,1.0,0.0,2.0
