Country_Name,Country_Code,Season,Year,GDP,Population,GDP_per_capita,Gold,Silver,Bronze,Total_Medals,Gold_Score,Silver_Score,Bronze_Score,Weighted_Medal_Score,Medal_count_per_GDP,Medal_count_per_capita,Medal_score_per_GDP,Medal_score_per_capita,net_medal_count,net_gold,net_silver,net_bronze,net_medal_score
Dominican Republic,DOM,Summer,2016,7191076.572,10527592.0,0.683069458998791,0,0,1,1,0,0,1,1,1.3906123651828637e-07,9.498848359624881e-08,1.3906123651828637e-07,9.498848359624881e-08,7,3,2,2,15
"Egypt, Arab Rep.",EGY,Summer,2016,3331612.461,99784030.0,0.0333882331771927,0,0,3,3,0,0,3,3,9.0046487552743e-07,3.006493123198171e-08,9.0046487552743e-07,3.006493123198171e-08,15,1,5,9,22
Estonia,EST,Summer,2016,18295342.93,1315790.0,13.904455065017974,0,0,1,1,0,0,1,1,5.46587185507323e-08,7.599996960001216e-07,5.46587185507323e-08,7.599996960001216e-07,20,7,5,8,39
Ethiopia,ETH,Summer,2016,705616.305,105293228.0,0.0067014405237913,1,2,5,8,3,4,5,12,1.1337606491391944e-05,7.597829558421365e-08,1.700640973708792e-05,1.1396744337632047e-07,54,22,11,21,109
Finland,FIN,Summer,2016,43814026.510000005,5495303.0,7.972995576404068,0,0,1,1,0,0,1,1,2.282374115448537e-08,1.819735872617033e-07,2.282374115448537e-08,1.819735872617033e-07,318,93,103,122,607
France,FRA,Summer,2016,37062533.57,66724104.0,0.5554594419132253,10,18,14,42,30,36,14,80,1.1332198841904483e-06,6.294576844373962e-07,2.158514065124663e-06,1.1989670179759926e-06,651,180,201,270,1212
Georgia,GEO,Summer,2016,4062169.888,3727505.0,1.089782545697457,2,1,4,7,6,2,4,12,1.7232169488229932e-06,1.8779317532773264e-06,2.954086197982274e-06,3.219311577046845e-06,32,8,7,17,55
Hungary,HUN,Summer,2016,13104699.55,9814023.0,1.3353035294496456,8,3,4,15,24,6,4,34,1.1446275393623963e-06,1.5284251932158709e-06,2.594489089221432e-06,3.4644304379559737e-06,349,114,111,124,688
India,IND,Summer,2016,1714280.3550000002,1338636340.0,0.0012806169261772,0,1,1,2,0,2,1,3,1.1666703139697356e-06,1.4940577513382012e-09,1.7500054709546033e-06,2.241086627007302e-09,19,3,5,11,30
Ireland,IRL,Summer,2016,62895911.12,4755335.0,13.22638912295348,0,2,0,2,0,4,0,4,3.1798569483859965e-08,4.2058025354680587e-07,6.359713896771993e-08,8.411605070936117e-07,22,5,8,9,40
Israel,ISR,Summer,2016,37690473.95,8546000.0,4.410305868242453,0,0,2,2,0,0,2,2,5.3063806060204775e-08,2.340276152586005e-07,5.3063806060204775e-08,2.340276152586005e-07,9,1,1,7,12
Italy,ITA,Summer,2016,30960731.51,60627498.0,0.5106714367464084,8,12,8,28,24,24,8,56,9.04371396746756e-07,4.61836640529022e-07,1.808742793493512e-06,9.23673281058044e-07,713,243,209,261,1408
Jamaica,JAM,Summer,2016,5022704.716999999,2802695.0,1.792098218678807,6,3,2,11,18,6,2,26,2.1900550838214845e-06,3.9247938145249486e-06,5.176493834487145e-06,9.27678537978624e-06,70,19,30,21,138
Japan,JPN,Summer,2016,39375473.16,127076000.0,0.3098576691113979,12,8,21,41,36,16,21,73,1.0412573287284402e-06,3.226415688249552e-07,1.8539459755408811e-06,5.744593786395543e-07,520,164,152,204,1000
Jordan,JOR,Summer,2016,4003404.749,9964656.0,0.4017604570594308,1,0,0,1,3,0,0,3,2.497873841633893e-07,1.0035469362916293e-07,7.493621524901678e-07,3.010640808874887e-07,1,1,0,0,3
Kazakhstan,KAZ,Summer,2016,7714841.844,17794055.0,0.4335628862561119,2,5,10,17,6,10,10,26,2.203544848196891e-06,9.5537526437903e-07,3.3701274148893624e-06,1.4611621690502811e-06,70,15,24,31,124
Kenya,KEN,Summer,2016,1562076.142,47894670.0,0.0326148221085978,6,6,1,13,18,12,1,31,8.322257571487831e-06,2.7142895023600746e-07,1.984538343970175e-05,6.47253650562787e-07,103,31,38,34,203
"Korea, Dem. People's Rep.",PRK,Summer,2016,0.0,25389611.0,0.0,2,3,2,7,6,6,2,14,0.0,2.7570331818002254e-07,0.0,5.514066363600451e-07,67,20,17,30,124
"Korea, Rep.",KOR,Summer,2016,29288870.44,51217803.0,0.5718494102529154,9,3,9,21,27,6,9,42,7.169958992792076e-07,4.100136821565736e-07,1.4339917985584152e-06,8.200273643131472e-07,347,130,109,108,716
Lithuania,LTU,Summer,2016,15008313.24,2868231.0,5.232602687858823,0,1,3,4,0,2,3,5,2.665189575960636e-07,1.394587813882494e-06,3.331486969950795e-07,1.7432347673531176e-06,25,6,6,13,43
Mexico,MEX,Summer,2016,8875062.256,121519221.0,0.0730342260505438,0,3,2,5,0,6,2,8,5.633763297400807e-07,4.114575421776281e-08,9.014021275841292e-07,6.583320674842048e-08,55,10,20,25,95
Morocco,MAR,Summer,2016,3132944.58,35107264.0,0.0892392121470929,0,0,1,1,0,0,1,1,3.191885379600299e-07,2.8484133653935553e-08,3.191885379600299e-07,2.8484133653935553e-08,23,6,5,12,40
New Zealand,NZL,Summer,2016,40058196.16,4714100.0,8.497527875946627,4,9,5,18,12,18,5,35,4.4934624435170774e-07,3.818332237330562e-06,8.73728808461654e-07,7.424534905920536e-06,119,42,32,45,235
Norway,NOR,Summer,2016,70460560.53,5234519.0,13.460751700395011,0,0,4,4,0,0,4,4,5.6769346850383335e-08,7.641580821466118e-07,5.6769346850383335e-08,7.641580821466118e-07,403,145,146,112,839
Poland,POL,Summer,2016,12378759.44,37970087.0,0.3260134600165651,2,3,6,11,6,6,6,18,8.886189325608221e-07,2.897017328403804e-07,1.4541037078267998e-06,4.740573810115316e-07,314,81,91,142,567
Qatar,QAT,Summer,2016,58467235.57,2595166.0,22.529285436846816,0,1,0,1,0,2,0,2,1.7103596403198306e-08,3.8533180536428114e-07,3.420719280639661e-08,7.706636107285623e-07,5,0,2,3,7
Romania,ROU,Summer,2016,9404341.874,19702267.0,0.4773228316315072,1,1,2,4,3,2,2,7,4.253354518149454e-07,2.030223222535762e-07,7.443370406761544e-07,3.552890639437584e-07,302,87,95,120,571
Russian Federation,RUS,Summer,2016,8704898.438000001,144342397.0,0.0603072875255078,19,17,20,56,57,34,20,111,6.433159490470323e-06,3.879663990892434e-07,1.2751441132896534e-05,7.690048267661788e-07,544,194,165,185,1097
Serbia,SRB,Summer,2016,5765200.762,7058322.0,0.8167948078877671,2,4,2,8,6,8,2,16,1.387635978391276e-06,1.133413862388256e-06,2.775271956782552e-06,2.266827724776512e-06,15,3,6,6,27
Singapore,SGP,Summer,2016,56860413.24,5607283.0,10.140457194687697,1,0,0,1,3,0,0,3,1.7586928110760246e-08,1.78339491693214e-07,5.276078433228074e-08,5.350184750796419e-07,5,1,2,2,9
Slovak Republic,SVK,Summer,2016,16563440.5,5430798.0,3.049909147790067,2,2,0,4,6,4,0,10,2.4149572065054965e-07,7.365400075642658e-07,6.037393016263741e-07,1.8413500189106648e-06,33,11,14,8,69
Spain,ESP,Summer,2016,26537159.49,46484062.0,0.570887275083662,7,4,6,17,21,8,6,35,6.406111402543333e-07,3.6571674824803394e-07,1.3189052887589215e-06,7.52946246393011e-07,172,58,67,47,355
Sweden,SWE,Summer,2016,51965157.15,9923085.0,5.236794520050972,2,6,3,11,6,12,3,21,2.1168029894046039e-07,1.1085262294941544e-06,4.041169343408788e-07,2.116277347216113e-06,390,111,135,144,747
Tajikistan,TJK,Summer,2016,801391.2831,8725318.0,0.0918466562594051,1,0,0,1,3,0,0,3,1.2478298941956635e-06,1.1460900336239897e-07,3.7434896825869903e-06,3.438270100871969e-07,4,1,1,2,7
Thailand,THA,Summer,2016,5854461.088,70607037.0,0.0829161134179869,2,2,2,6,6,4,2,12,1.0248594891677244e-06,8.49773656413312e-08,2.049718978335449e-06,1.699547312826624e-07,33,9,8,16,59
Trinidad and Tobago,TTO,Summer,2016,15991108.79,1469330.0,10.88326569933235,0,0,1,1,0,0,1,1,6.253475059999264e-08,6.805823062212028e-07,6.253475059999264e-08,6.805823062212028e-07,16,3,4,9,26
Tunisia,TUN,Summer,2016,3796167.92,11685667.0,0.3248567599949579,0,0,3,3,0,0,3,3,7.902706263847254e-07,2.567247552065278e-07,7.902706263847254e-07,2.567247552065278e-07,13,4,2,7,23
Turkiye,TUR,Summer,2016,10734379.97,81019394.0,0.1324914867914218,1,3,4,8,3,6,4,13,7.452689416955677e-07,9.874179014471525e-08,1.2110620302552977e-06,1.6045540898516225e-07,66,27,18,21,138
Ukraine,UKR,Summer,2016,2187730.469,45004673.0,0.0486111846429814,2,5,4,11,6,10,4,20,5.028041687890393e-06,2.4441906288264777e-07,9.141893977982532e-06,4.443982961502688e-07,127,36,31,60,230
United Kingdom,GBR,Summer,2016,41146077.36,65611593.0,0.6271159634852944,27,23,17,67,81,46,17,144,1.628344773033791e-06,1.0211610012273288e-06,3.4997260793562074e-06,2.19473409219008e-06,547,162,181,204,1052
United States,USA,Summer,2016,57866744.93,323071755.0,0.1791142185425649,46,37,38,121,138,74,38,250,2.0910109968405998e-06,3.745298006630137e-07,4.3202706546293374e-06,7.738219021963093e-07,2589,1019,839,731,5466
Uzbekistan,UZB,Summer,2016,2704677.188,31847900.0,0.0849248204120208,4,2,7,13,12,4,7,23,4.806488573822364e-06,4.081901789442946e-07,8.503787476762643e-06,7.221826242860597e-07,32,8,6,18,54
"Venezuela, RB",VEN,Summer,2016,0.0,30741464.0,0.0,0,2,1,3,0,4,1,5,0.0,9.758806542199813e-08,0.0,1.626467757033302e-07,14,2,4,8,22
Australia,AUS,Winter,2018,57207871.51,24966643.0,2.291372192488994,0,2,1,3,0,4,1,5,5.2440335933064683e-08,1.201603275218058e-07,8.740055988844115e-08,2.0026721253634299e-07,427,120,146,161,813
Austria,AUT,Winter,2018,51466556.56,8840521.0,5.821665551159258,5,3,6,14,15,6,6,27,2.720213073450664e-07,1.5836170741520776e-06,5.246125213083423e-07,3.0541186430075785e-06,315,84,113,118,596
Belarus,BLR,Winter,2018,6360062.473,9438785.0,0.6738221575128579,2,1,0,3,6,2,0,8,4.716934798574266e-07,3.178375182822789e-07,1.257849279619804e-06,8.475667154194105e-07,96,20,32,44,168
Belgium,BEL,Winter,2018,47544981.15,11427054.0,4.160738292651807,0,1,0,1,0,2,0,2,2.1032714196375283e-08,8.75116193552599e-08,4.2065428392750567e-08,1.750232387105198e-07,54,11,18,25,94
Canada,CAN,Winter,2018,46548638.41,37065084.0,1.2558622128038344,11,8,10,29,33,16,10,59,6.230042594279183e-07,7.824075078313596e-07,1.267491424353351e-06,1.5917945848982833e-06,512,137,183,192,969
China,CHN,Winter,2018,9905342.004,1402760000.0,0.0070613233938806,1,6,2,9,3,12,2,17,9.08600631494157e-07,6.415922894864411e-09,1.716245637266741e-06,1.211896546807722e-08,665,253,220,192,1391
Czechia,CZE,Winter,2018,23424480.46,10629928.0,2.2036349126729737,2,2,3,7,6,4,3,13,2.988326683254857e-07,6.585181009692633e-07,5.549749554616163e-07,1.2229621875143465e-06,88,24,28,36,164
Finland,FIN,Winter,2018,49987626.16,5515525.0,9.063076708019636,1,1,4,6,3,2,4,9,1.2002970456719124e-07,1.087838419733389e-06,1.8004455685078686e-07,1.6317576296000834e-06,324,94,104,126,616
France,FRA,Winter,2018,41557854.86,67158348.0,0.6188040072099451,5,4,6,15,15,8,6,29,3.6094259558227844e-07,2.2335272451907246e-07,6.978223514590714e-07,4.3181526740354004e-07,666,185,205,276,1241
Hungary,HUN,Winter,2018,16425101.3,9775564.0,1.680220322837639,1,0,0,1,3,0,0,3,6.088242512087277e-08,1.0229588799173123e-07,1.8264727536261832e-07,3.0688766397519365e-07,350,115,111,124,691
Italy,ITA,Winter,2018,34622169.67,60421760.0,0.5730082948593355,3,2,5,10,9,4,5,18,2.88832274098205e-07,1.6550328888135666e-07,5.19898093376769e-07,2.97905919986442e-07,723,246,211,266,1426
Japan,JPN,Winter,2018,39727116.6,126811000.0,0.3132781588348014,4,5,4,13,12,10,4,26,3.2723240729733704e-07,1.025147660691896e-07,6.544648145946741e-07,2.0502953213837922e-07,533,168,157,208,1026
Kazakhstan,KAZ,Winter,2018,9812626.371,18276452.0,0.5368999612725709,0,0,1,1,0,0,1,1,1.0190951557631664e-07,5.4715214966230864e-08,1.0190951557631664e-07,5.4715214966230864e-08,71,15,24,32,125
"Korea, Rep.",KOR,Winter,2018,33436923.06,51585058.0,0.6481900836478657,5,8,4,17,15,16,4,35,5.084199873742808e-07,3.295527941443819e-07,1.0467470328294018e-06,6.784910467678451e-07,364,135,117,112,751
Liechtenstein,LIE,Winter,2018,175283631.8,38181.0,4590.86016081297,0,0,1,1,0,0,1,1,5.705039253984695e-09,2.619103742699248e-05,5.705039253984695e-09,2.619103742699248e-05,10,2,2,6,16
New Zealand,NZL,Winter,2018,43250440.970000006,4900600.0,8.825539927763948,0,0,2,2,0,0,2,2,4.6242303087436014e-08,4.081132922499286e-07,4.6242303087436014e-08,4.081132922499286e-07,121,42,32,47,237
Norway,NOR,Winter,2018,82267809.32,5311916.0,15.487407805394511,14,14,11,39,42,28,11,81,4.7406148677546935e-07,7.341983570523329e-06,9.84589241764436e-07,1.5248735108009992e-05,442,159,160,123,920
Poland,POL,Winter,2018,15504580.48,37974750.0,0.4082865714718333,1,0,1,2,3,0,1,4,1.2899413838251753e-07,5.2666574500161296e-08,2.5798827676503506e-07,1.0533314900032259e-07,316,82,91,143,571
Slovak Republic,SVK,Winter,2018,19486393.68,5446771.0,3.577604727645058,1,2,0,3,3,4,0,7,1.539535764936881e-07,5.507850431016836e-07,3.592250118186056e-07,1.2851651005705949e-06,36,12,16,8,76
Spain,ESP,Winter,2018,30379721.11,46797754.0,0.6491704945925396,0,0,2,2,0,0,2,2,6.58333890807729e-08,4.2737093750268447e-08,6.58333890807729e-08,4.2737093750268447e-08,174,58,67,49,357
Sweden,SWE,Winter,2018,54589060.39,10175214.0,5.364905385773705,7,6,1,14,21,12,1,34,2.564616408485502e-07,1.375892438232749e-06,6.228354134893362e-07,3.3414530642795324e-06,404,118,141,145,781
Ukraine,UKR,Winter,2018,3096561.768,44622518.0,0.0693945995606971,1,0,0,1,3,0,0,3,3.22938818897153e-07,2.2410210019972432e-08,9.68816456691459e-07,6.723063005991728e-08,128,37,31,60,233
United Kingdom,GBR,Winter,2018,43306308.3,66460344.0,0.6516112570828703,1,0,4,5,3,0,4,7,1.1545662043882879e-07,7.523283358268504e-08,1.616392686143603e-07,1.0532596701575905e-07,552,163,181,208,1059
United States,USA,Winter,2018,62823309.44,326838199.0,0.1922153213186687,9,8,6,23,27,16,6,49,3.6610615080643545e-07,7.037121141399999e-08,7.799652778050147e-07,1.4992127649069564e-07,2612,1028,847,737,5515
Argentina,ARG,Summer,2020,8496424.141999999,45376763.0,0.1872417418139764,0,1,2,3,0,2,2,4,3.5308971749306066e-07,6.611313372000554e-08,4.707862899907475e-07,8.815084496000739e-08,39,8,11,20,66
Armenia,ARM,Summer,2020,4505867.364,2805608.0,1.606021712227795,0,2,2,4,0,4,2,6,8.877314125929074e-07,1.4257159232508605e-06,1.331597118889361e-06,2.1385738848762906e-06,18,2,8,8,30
Australia,AUS,Summer,2020,51720370.76,25655289.0,2.015973032305346,17,7,22,46,51,14,22,87,8.893981099527602e-07,1.7930026046481095e-06,1.6821225123019595e-06,3.3911136218344687e-06,473,137,153,183,900
Austria,AUT,Summer,2020,48809226.88,8916864.0,5.473810846503883,1,1,5,7,3,2,5,10,1.4341550660513145e-07,7.850293556120178e-07,2.0487929515018778e-07,1.1214705080171684e-06,322,85,114,123,606
Azerbaijan,AZE,Summer,2020,4229910.649,10093121.0,0.4190884711478244,0,3,4,7,0,6,4,10,1.654881292032701e-06,6.935416706091208e-07,2.364116131475287e-06,9.907738151558868e-07,49,7,14,28,77
Belarus,BLR,Summer,2020,6542797.491,9379952.0,0.6975299544176772,1,3,3,7,3,6,3,12,1.069878749820533e-06,7.462724755947578e-07,1.8340778568351996e-06,1.2793242438767275e-06,103,21,35,47,180
Belgium,BEL,Summer,2020,45517794.93,11538604.0,3.944826855137762,3,1,3,7,9,2,3,14,1.5378600854380185e-07,6.066591764480348e-07,3.075720170876037e-07,1.2133183528960696e-06,61,14,19,28,108
Brazil,BRA,Summer,2020,6794489.159,213196304.0,0.0318696385984252,7,6,8,21,21,12,8,41,3.090740084879426e-06,9.850076950677345e-08,6.03430207047888e-06,1.92311026179891e-07,142,34,41,67,251
Brunei Darussalam,BRN,Summer,2020,27179411.99,441725.0,61.530164672590416,0,1,0,1,0,2,0,2,3.679255461332002e-08,2.263851944082857e-06,7.358510922664004e-08,4.527703888165714e-06,4,2,2,0,10
Canada,CAN,Summer,2020,43258263.870000005,38037204.0,1.1372619257188306,7,6,11,24,21,12,11,44,5.548072865828583e-07,6.309612031420606e-07,1.0171466920685736e-06,1.1567622057604445e-06,536,144,189,203,1013
China,CHN,Summer,2020,10408669.76,1411100000.0,0.0073762807455176,38,32,18,88,114,64,18,196,8.454490538087742e-06,6.236269576925803e-08,1.8830456198468156e-05,1.3889873148607468e-07,753,291,252,210,1587
Colombia,COL,Summer,2020,5307215.228,50930662.0,0.1042047171505448,0,4,1,5,0,8,1,9,9.421136669982436e-07,9.817268819321455e-08,1.6958046005968386e-06,1.7671083874778614e-07,34,5,13,16,57
Cote d'Ivoire,CIV,Summer,2020,2288119.498,26811790.0,0.0853400499556352,0,0,1,1,0,0,1,1,4.37040111267825e-07,3.729702492821255e-08,4.37040111267825e-07,3.729702492821255e-08,4,1,1,2,7
Cuba,CUB,Summer,2020,9499590.202,11300698.0,0.8406197742829691,7,3,5,15,21,6,5,32,1.57901548183015e-06,1.3273516379253742e-06,3.368566361237653e-06,2.8316834942407983e-06,229,80,67,82,456
Czechia,CZE,Summer,2020,22992879.38,10697858.0,2.149297493012152,4,4,3,11,12,8,3,23,4.784089812417396e-07,1.0282432240173689e-06,1.00030968805091e-06,2.149963104763589e-06,99,28,32,39,187
Dominican Republic,DOM,Summer,2020,7167919.159,10999664.0,0.6516489193669915,0,3,2,5,0,6,2,8,6.975525098831546e-07,4.5455933926709045e-07,1.1160840158130472e-06,7.272949428273446e-07,12,3,5,4,23
Ecuador,ECU,Summer,2020,5645199.289999999,17588595.0,0.3209579440540873,2,1,0,3,6,2,0,8,5.314249942095491e-07,1.705650735604521e-07,1.4171333178921309e-06,4.548401961612056e-07,5,3,2,0,13
"Egypt, Arab Rep.",EGY,Summer,2020,3398801.432,107465134.0,0.0316270152512907,1,1,4,6,3,2,4,9,1.7653281958485417e-06,5.583206177363534e-08,2.6479922937728127e-06,8.374809266045302e-08,21,2,6,13,31
Estonia,EST,Summer,2020,23595243.68,1329522.0,17.747163025508417,1,0,1,2,3,0,1,4,8.476284572959324e-08,1.5043000416691111e-06,1.6952569145918648e-07,3.0086000833382222e-06,22,8,5,9,43
Ethiopia,ETH,Summer,2020,918652.5941,117190911.0,0.0078389406333738,1,1,2,4,3,2,2,7,4.354203129332893e-06,3.413233983649124e-08,7.619855476332563e-06,5.973159471385968e-08,58,23,12,23,116
Finland,FIN,Summer,2020,49170752.15,5529543.0,8.892371783707985,0,0,2,2,0,0,2,2,4.0674586264184295e-08,3.6169354320962884e-07,4.0674586264184295e-08,3.6169354320962884e-07,326,94,104,128,618
France,FRA,Summer,2020,39055282.93,67571107.0,0.5779879102765032,10,12,11,33,30,24,11,65,8.449561115495419e-07,4.883744171898797e-07,1.6643074924460674e-06,9.619496096164296e-07,699,195,217,287,1306
Georgia,GEO,Summer,2020,4255742.993,3722716.0,1.143182287609369,2,5,1,8,6,10,1,17,1.8798127643419e-06,2.148968656217665e-06,3.994602124226537e-06,4.566558394462538e-06,40,10,12,18,72
Ghana,GHA,Summer,2020,2176579.4590000003,32180401.0,0.0676368035003665,0,0,1,1,0,0,1,1,4.594364776645629e-07,3.1074814760698604e-08,4.594364776645629e-07,3.1074814760698604e-08,5,0,1,4,6
"Hong Kong SAR, China",HKG,Summer,2020,46107765.28,7481000.0,6.163315770618901,1,2,3,6,3,4,3,10,1.3012992418009464e-07,8.020318139286192e-07,2.168832069668244e-07,1.336719689881032e-06,9,2,3,4,16
Hungary,HUN,Summer,2020,16120989.05,9750149.0,1.6534095068701002,6,7,7,20,18,14,7,39,1.2406186703538514e-06,2.051250703963601e-06,2.4192064071900104e-06,3.999938872729022e-06,370,121,118,131,730
India,IND,Summer,2020,1910421.473,1396387127.0,0.0013681173623423,1,2,4,7,3,4,4,11,3.664112919023917e-06,5.012936502099392e-09,5.7578917298947255e-06,7.877471646156188e-09,26,4,7,15,41
Ireland,IRL,Summer,2020,85420190.86,4985382.0,17.13413151890868,2,0,2,4,6,0,2,8,4.682733625069777e-08,8.023457379996157e-07,9.365467250139553e-08,1.6046914759992314e-06,26,7,8,11,48
Israel,ISR,Summer,2020,44846791.6,9215100.0,4.866663584768477,2,0,2,4,6,0,2,8,8.919255664211217e-08,4.340701674425671e-07,1.7838511328422437e-07,8.681403348851342e-07,13,3,1,9,20
Italy,ITA,Summer,2020,31911035.790000003,59438851.0,0.536871679938766,10,10,20,40,30,20,20,70,1.2534848528023914e-06,6.729605187018168e-07,2.193598492404185e-06,1.1776809077281792e-06,763,256,221,286,1496
Jamaica,JAM,Summer,2020,4897265.897,2820436.0,1.7363506553596677,4,1,4,9,12,2,4,18,1.8377601276486296e-06,3.1909960020365644e-06,3.675520255297259e-06,6.381992004073129e-06,79,23,31,25,156
Japan,JPN,Summer,2020,39918167.56,126261000.0,0.316155959163954,27,14,17,58,81,28,17,126,1.4529725071378e-06,4.593659166330062e-07,3.156457515506255e-06,9.979328533751514e-07,591,195,171,225,1152
Jordan,JOR,Summer,2020,4042769.35,10928721.0,0.3699215443417395,0,1,1,2,0,2,1,3,4.947103895501731e-07,1.830040313043036e-07,7.420655843252596e-07,2.7450604695645535e-07,3,1,1,1,6
Kazakhstan,KAZ,Summer,2020,9121637.138,18755666.0,0.4863403484579007,0,0,8,8,0,0,8,8,8.770355451515002e-07,4.2653777263894556e-07,8.770355451515002e-07,4.2653777263894556e-07,79,15,24,40,133
Kenya,KEN,Summer,2020,1936424.589,51985780.0,0.0372491206056733,4,4,2,10,12,8,2,22,5.164156692083814e-06,1.92360295450025e-07,1.1361144722584392e-05,4.23192649990055e-07,113,35,42,36,225
"Korea, Rep.",KOR,Summer,2020,31721298.91,51836239.0,0.6119521694079696,6,4,10,20,18,8,10,36,6.304912058218111e-07,3.858304611953039e-07,1.1348841704792598e-06,6.944948301515471e-07,384,141,121,122,787
Kyrgyz Republic,KGZ,Summer,2020,1182521.7,6579900.0,0.1797172753385309,0,2,1,3,0,4,1,5,2.536951330364593e-06,4.55933980759586e-07,4.228252217274321e-06,7.598899679326434e-07,7,0,3,4,10
Lithuania,LTU,Summer,2020,20339521.27,2794885.0,7.277409006095063,0,1,0,1,0,2,0,2,4.9165365631046644e-08,3.577964746313355e-07,9.833073126209329e-08,7.155929492626709e-07,26,6,7,13,45
Mexico,MEX,Summer,2020,8655000.682,125998302.0,0.0686914073016634,0,0,4,4,0,0,4,4,4.621605643912762e-07,3.1746459567367824e-08,4.621605643912762e-07,3.1746459567367824e-08,59,10,20,29,99
Moldova,MDA,Summer,2020,4500624.464000001,2635130.0,1.7079326120532956,0,0,1,1,0,0,1,1,2.221913887725781e-07,3.794879190020986e-07,2.221913887725781e-07,3.794879190020986e-07,6,0,2,4,8
Morocco,MAR,Summer,2020,3258121.338,36688772.0,0.0888043169719608,1,0,0,1,3,0,0,3,3.069253401758974e-07,2.7256295195707287e-08,9.207760205276922e-07,8.176888558712187e-08,24,7,5,12,43
Namibia,NAM,Summer,2020,4251172.766,2489098.0,1.7079169908135396,0,1,0,1,0,2,0,2,2.3522920733727722e-07,4.017519599469366e-07,4.7045841467455444e-07,8.035039198938732e-07,5,0,5,0,10
New Zealand,NZL,Summer,2020,41596505.5,5090200.0,8.17188037798122,7,6,7,20,21,12,7,40,4.808096199330975e-07,3.929118698675887e-06,9.61619239866195e-07,7.858237397351773e-06,141,49,38,54,277
