,Country_Name,Country_Code,Year,Season,Population,GDP,GDP_Per_Capita,Y_Gold,Y_Silver,Y_Bronze,Y_Total,A_Gold,A_Silver,A_Bronze,A_Total,Y_Capita_Per_Medal,A_Capita_Per_Medal,Y_Capita_Per_GDP,A_Capita_Per_GDP,A_Score,Y_Score,Y_Score_Per_Capita,A_Score_Per_Capita,Y_Score/Population,Y_Score/GDP,Population to Gold Medal,Population to Silver Medal,Population to Bronze Medal,Population to Weight Score,GDP to Gold Medal,GDP to Silver Medal,GDP to Bronze Medal,GDP to Weight Score
726,United States,USA,2014,Winter,318386329.0,17550680174985.52,55123.84979,9.0,9.0,10.0,28.0,613.0,510.0,446.0,1569.0,8.79434744825366e-08,4.927975409396425e-06,1.5953797642502537e-12,8.939824464673742e-11,3305.0,55.0,5788842.345454546,96334.74402420576,1.727461105906969e-07,3.133781679777284e-12,35376258.777777776,35376258.777777776,31838632.9,5788842.345454546,1950075574998.391,1950075574998.391,1755068017498.552,319103275908.82764
727,Argentina,ARG,2016,Summer,43590368.0,557531376076.5289,12790.24247,3.0,1.0,0.0,4.0,8.0,10.0,18.0,36.0,9.17633913987604e-08,8.258705225888434e-07,7.174484112712868e-12,6.457035701441582e-11,62.0,11.0,3962760.727272727,703070.4516129033,2.5234932634659106e-07,1.9729831309960388e-11,14530122.666666666,43590368.0,0.0,3962760.727272727,185843792025.50964,557531376076.5289,0.0,50684670552.41172
728,Armenia,ARM,2016,Summer,2865835.0,10546135159.67662,3679.951972,1.0,3.0,0.0,4.0,2.0,6.0,6.0,14.0,1.3957537680990008e-06,4.885138188346503e-06,3.792858653371036e-10,1.327500528679862e-09,24.0,9.0,318426.1111111111,119409.79166666669,3.140445978222752e-06,8.53393197008483e-10,2865835.0,955278.3333333334,0.0,318426.1111111111,10546135159.67662,3515378386.5588737,0.0,1171792795.5196245
729,Australia,AUS,2016,Summer,24190907.0,1206535157874.182,49875.56514,8.0,11.0,10.0,29.0,120.0,144.0,160.0,424.0,1.1987975481861845e-06,1.7527246911411794e-05,2.403576871402212e-11,3.5141951499121997e-10,808.0,56.0,431980.4821428572,29939.241336633662,2.3149194033940108e-06,4.641389820638754e-11,3023863.375,2199173.363636364,2419090.7,431980.4821428572,150816894734.27274,109685014352.19836,120653515787.41818,21545270676.32468
730,Austria,AUT,2016,Summer,8736668.0,395837353013.65045,45307.58786,0.0,0.0,1.0,1.0,56.0,77.0,81.0,214.0,1.1446011225332129e-07,2.4494464022210755e-05,2.526290135043205e-12,5.40626088899246e-10,403.0,1.0,8736668.0,21679.07692307692,1.1446011225332129e-07,2.526290135043205e-12,0.0,0.0,8736668.0,8736668.0,0.0,0.0,395837353013.65045,395837353013.65045
731,Azerbaijan,AZE,2016,Summer,9757812.0,37867518958.21657,3880.738731,1.0,7.0,10.0,18.0,7.0,11.0,24.0,42.0,1.844675835115495e-06,4.304243615269488e-06,4.753414138344101e-10,1.1091299656136241e-09,67.0,27.0,361400.4444444445,145638.98507462686,2.767013752673243e-06,7.130121207516154e-10,9757812.0,1393973.142857143,975781.2,361400.4444444445,37867518958.21657,5409645565.45951,3786751895.8216567,1402500702.1561692
732,Belarus,BLR,2016,Summer,9469379.0,47722657817.9688,5039.681886,1.0,4.0,4.0,9.0,18.0,31.0,44.0,93.0,9.504319132226094e-07,9.821129769966963e-06,1.8858966393550843e-10,1.9487598606669206e-09,160.0,15.0,631291.9333333333,59183.61875,1.584053188704349e-06,3.143161065591807e-10,9469379.0,2367344.75,2367344.75,631291.9333333333,47722657817.9688,11930664454.4922,11930664454.4922,3181510521.1979203
733,Belgium,BEL,2016,Summer,11331422.0,476062757367.1079,42012.62272,2.0,2.0,2.0,6.0,11.0,17.0,25.0,53.0,5.29501063502886e-07,4.677259394275493e-06,1.2603380346707524e-11,1.1132985972924979e-10,92.0,12.0,944285.1666666666,123167.6304347826,1.059002127005772e-06,2.5206760693415045e-11,5665711.0,5665711.0,5665711.0,944285.1666666666,238031378683.554,238031378683.554,238031378683.554,39671896447.259
734,Brazil,BRA,2016,Summer,206859578.0,1795700169028.69,8680.768792,7.0,6.0,6.0,19.0,27.0,35.0,59.0,121.0,9.184974746492038e-08,5.84937865434493e-07,1.058083099155538e-11,6.738318684095796e-11,210.0,39.0,5304091.743589744,985045.6095238096,1.885336921648366e-07,2.171854782477157e-11,29551368.285714287,34476596.333333336,34476596.333333336,5304091.743589744,256528595575.52716,299283361504.7817,299283361504.7817,46043594077.65872
735,Brunei Darussalam,BRN,2016,Summer,425994.0,11400854269.2261,26762.94565,1.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,4.694901806128725e-06,7.042352709193087e-06,1.7542545082770903e-10,2.6313817624156353e-10,8.0,5.0,85198.8,53249.25,1.1737254515321812e-05,4.3856362706927254e-10,425994.0,425994.0,0.0,85198.8,11400854269.2261,11400854269.2261,0.0,2280170853.84522
736,Burundi,BDI,2016,Summer,10903327.0,2639321160.935754,242.0656705,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,9.171512511731512e-08,1.8343025023463025e-07,3.7888530384284737e-10,7.577706076856947e-10,5.0,2.0,5451663.5,2180665.4,1.8343025023463025e-07,7.577706076856948e-10,0.0,10903327.0,0.0,5451663.5,0.0,2639321160.935754,0.0,1319660580.467877
737,Canada,CAN,2016,Summer,36109487.0,1527994742063.397,42315.60371,4.0,3.0,15.0,22.0,95.0,127.0,133.0,355.0,6.092581708513334e-07,9.83121139328288e-06,1.4397955303361386e-11,2.323306423951496e-10,672.0,33.0,1094226.878787879,53734.35565476191,9.13887256277e-07,2.159693295504208e-11,9027371.75,12036495.666666666,2407299.1333333333,1094226.878787879,381998685515.8493,509331580687.799,101866316137.5598,46302870971.61809
738,China,CHN,2016,Summer,1387790000.0,11233276537088.93,8094.363367,26.0,18.0,26.0,70.0,236.0,189.0,174.0,599.0,5.043990805525331e-08,4.316214989299534e-07,6.231485512608977e-12,5.33237117436111e-11,1260.0,140.0,9912785.714285716,1101420.634920635,1.0087981611050665e-07,1.2462971025217954e-11,53376538.461538464,77099444.44444445,53376538.461538464,9912785.714285716,432049097580.3434,624070918727.1627,432049097580.3434,80237689550.63521
739,Colombia,COL,2016,Summer,47625955.0,282825012374.9825,5938.463856,3.0,2.0,3.0,8.0,5.0,9.0,15.0,29.0,1.6797563429436744e-07,6.089116743170819e-07,2.8286041368198475e-11,1.0253689995971948e-10,48.0,16.0,2976622.1875,992207.3958333334,3.359512685887349e-07,5.657208273639695e-11,15875318.333333334,23812977.5,15875318.333333334,2976622.1875,94275004124.99416,141412506187.49124,94275004124.99416,17676563273.436405
740,Cote d'Ivoire,CIV,2016,Summer,24213622.0,47964234558.450325,1980.878142,1.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,8.25981342237853e-08,1.2389720133567794e-07,4.1697736207230697e-11,6.254660431084603e-11,6.0,4.0,6053405.5,4035603.6666666665,1.6519626844757058e-07,8.339547241446138e-11,24213622.0,0.0,24213622.0,6053405.5,47964234558.450325,0.0,47964234558.450325,11991058639.61258
741,Cuba,CUB,2016,Summer,11342012.0,91369999995.87288,8055.889907,5.0,2.0,4.0,11.0,73.0,64.0,77.0,214.0,9.6984556179274e-07,1.8867904565786035e-05,1.203896246086994e-10,2.342125424205606e-09,424.0,23.0,493130.9565217392,26750.028301886792,2.0278589019302747e-06,2.5172376054546227e-10,2268402.4,5671006.0,2835503.0,493130.9565217392,18273999999.174576,45684999997.93644,22842499998.96822,3972608695.472734
742,Czechia,CZE,2016,Summer,10566332.0,196272068606.01395,18575.23203,1.0,2.0,7.0,10.0,22.0,26.0,33.0,81.0,9.46402214126908e-07,7.665857934427955e-06,5.09496846444996e-11,4.126924456204466e-10,151.0,14.0,754738.0,69975.70860927152,1.3249630997776712e-06,7.132955850229942e-11,10566332.0,5283166.0,1509476.0,754738.0,196272068606.01395,98136034303.00696,28038866943.71628,14019433471.85814
743,Dominican Republic,DOM,2016,Summer,10527592.0,75704720190.77463,7191.076572,0.0,0.0,1.0,1.0,3.0,2.0,2.0,7.0,9.498848359624881e-08,6.649193851737415e-07,1.3209215983891319e-11,9.246451188723922e-11,15.0,1.0,10527592.0,701839.4666666667,9.498848359624881e-08,1.320921598389132e-11,0.0,0.0,10527592.0,10527592.0,0.0,0.0,75704720190.77463,75704720190.77463
744,"Egypt, Arab Rep.",EGY,2016,Summer,99784030.0,332441717756.79785,3331.612461,0.0,0.0,3.0,3.0,1.0,5.0,9.0,15.0,3.006493123198171e-08,1.5032465615990858e-07,9.024138186515718e-12,4.512069093257859e-11,22.0,3.0,33261343.33333333,4535637.727272728,3.006493123198171e-08,9.024138186515718e-12,0.0,0.0,33261343.33333333,33261343.33333333,0.0,0.0,110813905918.93262,110813905918.93262
745,Estonia,EST,2016,Summer,1315790.0,24072829273.8647,18295.34293,0.0,0.0,1.0,1.0,7.0,5.0,8.0,20.0,7.599996960001216e-07,1.5199993920002433e-05,4.1540609482312745e-11,8.308121896462551e-10,39.0,1.0,1315790.0,33738.205128205125,7.599996960001216e-07,4.1540609482312745e-11,0.0,0.0,1315790.0,1315790.0,0.0,0.0,24072829273.8647,24072829273.8647
746,Ethiopia,ETH,2016,Summer,105293228.0,74296618482.88254,705.616305,1.0,2.0,5.0,8.0,22.0,11.0,21.0,54.0,7.597829558421365e-08,5.128534951934421e-07,1.0767650215255959e-10,7.26816389529777e-10,109.0,12.0,8774435.666666666,965992.9174311928,1.1396744337632047e-07,1.6151475322883938e-10,105293228.0,52646614.0,21058645.6,8774435.666666666,74296618482.88254,37148309241.44127,14859323696.576508,6191384873.5735445
747,Finland,FIN,2016,Summer,5495303.0,240771351322.4825,43814.02651,0.0,0.0,1.0,1.0,52.0,64.0,74.0,190.0,1.819735872617033e-07,3.457498157972363e-05,4.153318052614272e-12,7.891304299967115e-10,358.0,1.0,5495303.0,15350.008379888268,1.819735872617033e-07,4.153318052614273e-12,0.0,0.0,5495303.0,5495303.0,0.0,0.0,240771351322.4825,240771351322.4825
748,France,FRA,2016,Summer,66724104.0,2472964344428.1714,37062.53357,10.0,18.0,14.0,42.0,131.0,146.0,192.0,469.0,6.294576844373962e-07,7.028944142884257e-06,1.6983665815736515e-11,1.8965093494239107e-10,877.0,80.0,834051.3,76082.21664766248,1.1989670179759926e-06,3.2349839649021936e-11,6672410.4,3706894.6666666665,4766007.428571428,834051.3,247296434442.81717,137386908023.7873,176640310316.29794,30912054305.352142
749,Georgia,GEO,2016,Summer,3727505.0,15141758568.36944,4062.169888,2.0,1.0,4.0,7.0,8.0,7.0,17.0,32.0,1.8779317532773264e-06,8.58483087212492e-06,4.6229768942576687e-10,2.1133608659463627e-09,55.0,12.0,310625.4166666667,67772.81818181818,3.219311577046845e-06,7.92510324729886e-10,1863752.5,3727505.0,931876.25,310625.4166666667,7570879284.18472,15141758568.36944,3785439642.09236,1261813214.0307868
750,Hungary,HUN,2016,Summer,9814023.0,128609822791.78964,13104.69955,8.0,3.0,4.0,15.0,107.0,100.0,109.0,316.0,1.5284251932158709e-06,3.219882407041434e-05,1.1663183786734515e-10,2.4570440510720712e-09,630.0,34.0,288647.73529411765,15577.814285714288,3.4644304379559737e-06,2.6436549916598233e-10,1226752.875,3271341.0,2453505.75,288647.73529411765,16076227848.973703,42869940930.59655,32152455697.94741,3782641846.8173423
751,India,IND,2016,Summer,1338636340.0,2294797980151.101,1714.280355,0.0,1.0,1.0,2.0,3.0,5.0,11.0,19.0,1.494057751338201e-09,1.4193548637712912e-08,8.715364129213285e-13,8.279595922752618e-12,30.0,3.0,446212113.3333333,44621211.333333336,2.241086627007302e-09,1.3073046193819924e-12,0.0,1338636340.0,1338636340.0,446212113.3333333,0.0,2294797980151.101,2294797980151.101,764932660050.3671
752,Ireland,IRL,2016,Summer,4755335.0,299091127505.8252,62895.91112,0.0,2.0,0.0,2.0,5.0,8.0,9.0,22.0,4.2058025354680587e-07,4.626382789014864e-06,6.686925207973772e-12,7.355617728771147e-11,40.0,4.0,1188833.75,118883.375,8.411605070936117e-07,1.3373850415947544e-11,0.0,2377667.5,0.0,1188833.75,0.0,149545563752.9126,0.0,74772781876.4563
753,Israel,ISR,2016,Summer,8546000.0,322102790376.7,37690.47395,0.0,0.0,2.0,2.0,1.0,1.0,7.0,9.0,2.340276152586005e-07,1.0531242686637025e-06,6.209197994407298e-12,2.794139097483284e-11,12.0,2.0,4273000.0,712166.6666666666,2.340276152586005e-07,6.209197994407298e-12,0.0,0.0,4273000.0,4273000.0,0.0,0.0,161051395188.35,161051395188.35
754,Italy,ITA,2016,Summer,60627498.0,1877071687701.062,30960.73151,8.0,12.0,8.0,28.0,161.0,143.0,178.0,482.0,4.61836640529022e-07,7.95018788339245e-06,1.4916851702287895e-11,2.56782947160813e-10,947.0,56.0,1082633.892857143,64020.589229144665,9.23673281058044e-07,2.983370340457579e-11,7578437.25,5052291.5,7578437.25,1082633.892857143,234633960962.63275,156422640641.75516,234633960962.63275,33519137280.376102
755,Jamaica,JAM,2016,Summer,2802695.0,14077109396.812311,5022.704717,6.0,3.0,2.0,11.0,19.0,30.0,21.0,70.0,3.9247938145249486e-06,2.4975960637886035e-05,7.8141042240468e-10,4.972611778938873e-09,138.0,26.0,107795.96153846152,20309.384057971016,9.27678537978624e-06,1.846970089320153e-09,467115.8333333333,934231.6666666666,1401347.5,107795.96153846152,2346184899.4687185,4692369798.937437,7038554698.406156,541427284.4927812
756,Japan,JPN,2016,Summer,127076000.0,5003677627280.16,39375.47316,12.0,8.0,21.0,41.0,132.0,121.0,158.0,411.0,3.226415688249552e-07,3.2342849948062577e-06,8.193973124181122e-12,8.213958424484004e-11,796.0,73.0,1740767.1232876712,159643.21608040202,5.744593786395543e-07,1.4589269221102973e-11,10589666.666666666,15884500.0,6051238.095238095,1740767.1232876712,416973135606.68,625459703410.02,238270363203.81717,68543529140.82411
757,Jordan,JOR,2016,Summer,9964656.0,39892551152.55135,4003.404749,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0035469362916293e-07,1.0035469362916293e-07,2.5067336410146948e-11,2.5067336410146948e-11,3.0,3.0,3321552.0,3321552.0,3.010640808874887e-07,7.520200923044082e-11,9964656.0,0.0,0.0,3321552.0,39892551152.55135,0.0,0.0,13297517050.85045
758,Kazakhstan,KAZ,2016,Summer,17794055.0,137278320088.4374,7714.841844,2.0,5.0,10.0,17.0,15.0,24.0,31.0,70.0,9.5537526437903e-07,3.933898147443064e-06,1.2383601423042082e-10,5.099129997723211e-10,124.0,26.0,684386.7307692308,143500.4435483871,1.4611621690502811e-06,1.8939625705829066e-10,8897027.5,3558811.0,1779405.5,684386.7307692308,68639160044.2187,27455664017.68748,13727832008.84374,5279935388.016823
759,Kenya,KEN,2016,Summer,47894670.0,74815121335.96313,1562.076142,6.0,6.0,1.0,13.0,31.0,38.0,34.0,103.0,2.7142895023600746e-07,2.150552451869905e-06,1.7376166432481592e-10,1.3767270327273872e-09,203.0,31.0,1544989.3548387096,235934.33497536945,6.47253650562787e-07,4.143547380053303e-10,7982445.0,7982445.0,47894670.0,1544989.3548387096,12469186889.327188,12469186889.327188,74815121335.96313,2413391010.8375206
760,"Korea, Rep.",KOR,2016,Summer,51217803.0,1500111596288.4434,29288.87044,9.0,3.0,9.0,21.0,116.0,103.0,95.0,314.0,4.100136821565736e-07,6.1306807712935285e-06,1.3998958512125316e-11,2.0931776060987376e-10,649.0,42.0,1219471.5,78918.03235747303,8.200273643131472e-07,2.7997917024250628e-11,5690867.0,17072601.0,5690867.0,1219471.5,166679066254.27148,500037198762.81445,166679066254.27148,35716942768.77246
761,Lithuania,LTU,2016,Summer,2868231.0,43047309292.67844,15008.31324,0.0,1.0,3.0,4.0,6.0,6.0,13.0,25.0,1.394587813882494e-06,8.716173836765589e-06,9.292102260803388e-11,5.807563913002115e-10,43.0,5.0,573646.2,66703.04651162791,1.7432347673531176e-06,1.1615127826004235e-10,0.0,2868231.0,956077.0,573646.2,0.0,43047309292.67844,14349103097.55948,8609461858.535686
762,Mexico,MEX,2016,Summer,121519221.0,1078490651675.6224,8875.062256,0.0,3.0,2.0,5.0,10.0,20.0,25.0,55.0,4.114575421776281e-08,4.526032963953908e-07,4.636108799118131e-12,5.0997196790299435e-11,95.0,8.0,15189902.625,1279149.694736842,6.583320674842048e-08,7.41777407858901e-12,0.0,40506407.0,60759610.5,15189902.625,0.0,359496883891.87415,539245325837.8112,134811331459.4528
763,Morocco,MAR,2016,Summer,35107264.0,109989112467.42912,3132.94458,0.0,0.0,1.0,1.0,6.0,5.0,12.0,23.0,2.8484133653935556e-08,6.551350740405177e-07,9.091808976057774e-12,2.091116064493288e-10,40.0,1.0,35107264.0,877681.6,2.8484133653935553e-08,9.091808976057773e-12,0.0,0.0,35107264.0,35107264.0,0.0,0.0,109989112467.42912,109989112467.42912
764,New Zealand,NZL,2016,Summer,4714100.0,188838342517.856,40058.19616,4.0,9.0,5.0,18.0,41.0,27.0,40.0,108.0,3.818332237330562e-06,2.290999342398337e-05,9.531962502953007e-11,5.719177501771805e-10,217.0,35.0,134688.57142857142,21723.963133640555,7.424534905920536e-06,1.8534371533519735e-10,1178525.0,523788.8888888889,942820.0,134688.57142857142,47209585629.464,20982038057.539555,37767668503.5712,5395381214.795885
765,Norway,NOR,2016,Summer,5234519.0,368827142844.9351,70460.56053,0.0,0.0,4.0,4.0,110.0,107.0,89.0,306.0,7.641580821466118e-07,5.84580932842158e-05,1.084518880347618e-11,8.296569434659277e-10,633.0,4.0,1308629.75,8269.382306477093,7.641580821466118e-07,1.084518880347618e-11,0.0,0.0,1308629.75,1308629.75,0.0,0.0,92206785711.23378,92206785711.23378
766,Poland,POL,2016,Summer,37970087.0,470022572888.8713,12378.75944,2.0,3.0,6.0,11.0,69.0,79.0,121.0,269.0,2.897017328403804e-07,7.084524194005666e-06,2.3403131327058114e-11,5.723129388162391e-10,486.0,18.0,2109449.277777778,78127.75102880658,4.740573810115316e-07,3.829603308064056e-11,18985043.5,12656695.666666666,6328347.833333333,2109449.277777778,235011286444.43564,156674190962.9571,78337095481.47855,26112365160.492847
767,Qatar,QAT,2016,Summer,2595166.0,151732181865.2546,58467.23557,0.0,1.0,0.0,1.0,0.0,2.0,3.0,5.0,3.8533180536428114e-07,1.926659026821405e-06,6.590559680266429e-12,3.295279840133213e-11,7.0,2.0,1297583.0,370738.0,7.706636107285623e-07,1.3181119360532856e-11,0.0,2595166.0,0.0,1297583.0,0.0,151732181865.2546,0.0,75866090932.6273
768,Romania,ROU,2016,Summer,19702267.0,185286854560.8284,9404.341874,1.0,1.0,2.0,4.0,83.0,89.0,114.0,286.0,2.030223222535762e-07,1.45160960411307e-05,2.158814779106107e-11,1.5435525670608662e-09,541.0,7.0,2814609.571428572,36418.23844731978,3.552890639437584e-07,3.777925863435687e-11,19702267.0,19702267.0,9851133.5,2814609.571428572,185286854560.8284,185286854560.8284,92643427280.41418,26469550651.54691
769,Russian Federation,RUS,2016,Summer,144342397.0,1256485906182.4758,8704.898438,19.0,17.0,20.0,56.0,194.0,165.0,185.0,544.0,3.879663990892434e-07,3.7688164482955054e-06,4.4568745040795766e-11,4.3295352325344456e-10,1097.0,111.0,1300381.954954955,131579.2133090246,7.690048267661788e-07,8.834161963443448e-11,7596968.263157895,8490729.235294119,7217119.85,1300381.954954955,66130837167.498726,73910935657.7927,62824295309.1238,11319692848.490774
770,Serbia,SRB,2016,Summer,7058322.0,40692643372.84137,5765.200762,2.0,4.0,2.0,8.0,3.0,6.0,6.0,15.0,1.133413862388256e-06,2.12515099197798e-06,1.9659573173217028e-10,3.6861699699781935e-10,27.0,16.0,441145.125,261419.3333333333,2.266827724776512e-06,3.9319146346434056e-10,3529161.0,1764580.5,3529161.0,441145.125,20346321686.420685,10173160843.210342,20346321686.420685,2543290210.8025856
771,Singapore,SGP,2016,Summer,5607283.0,318832428533.6269,56860.41324,1.0,0.0,0.0,1.0,1.0,2.0,2.0,5.0,1.78339491693214e-07,8.916974584660699e-07,3.136443819718078e-12,1.568221909859039e-11,9.0,3.0,1869094.3333333333,623031.4444444445,5.350184750796419e-07,9.409331459154236e-12,5607283.0,0.0,0.0,1869094.3333333333,318832428533.6269,0.0,0.0,106277476177.87564
772,Slovak Republic,SVK,2016,Summer,5430798.0,89952699540.519,16563.4405,2.0,2.0,0.0,4.0,11.0,14.0,8.0,33.0,7.365400075642658e-07,6.0764550624051935e-06,4.446781497867342e-11,3.6685947357405565e-10,69.0,10.0,543079.8,78707.21739130435,1.8413500189106648e-06,1.1116953744668354e-10,2715399.0,2715399.0,0.0,543079.8,44976349770.2595,44976349770.2595,0.0,8995269954.051899
773,Spain,ESP,2016,Summer,46484062.0,1233554967037.0483,26537.15949,7.0,4.0,6.0,17.0,44.0,60.0,43.0,147.0,3.6571674824803394e-07,3.1623742348506463e-06,1.3781307241487056e-11,1.1916777438227039e-10,295.0,35.0,1328116.0571428572,157573.09152542372,7.52946246393011e-07,2.837327961482629e-11,6640580.285714285,11621015.5,7747343.666666667,1328116.0571428572,176222138148.14975,308388741759.2621,205592494506.1747,35244427629.62995
774,Sweden,SWE,2016,Summer,9923085.0,515654671437.8077,51965.15715,2.0,6.0,3.0,11.0,70.0,88.0,89.0,247.0,1.1085262294941544e-06,2.4891452607732373e-05,2.133210578569672e-11,4.790027390060991e-10,475.0,21.0,472527.8571428572,20890.70526315789,2.116277347216113e-06,4.07249292272392e-11,4961542.5,1653847.5,3307695.0,472527.8571428572,257827335718.90384,85942445239.63461,171884890479.26923,24554984354.18132
775,Tajikistan,TJK,2016,Summer,8725318.0,6992393787.475526,801.3912831,1.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,1.1460900336239897e-07,4.584360134495958e-07,1.4301254053957268e-10,5.720501621582906e-10,7.0,3.0,2908439.333333333,1246474.0,3.438270100871969e-07,4.2903762161871806e-10,8725318.0,0.0,0.0,2908439.333333333,6992393787.475526,0.0,0.0,2330797929.158509
776,Thailand,THA,2016,Summer,70607037.0,413366150655.47626,5854.461088,2.0,2.0,2.0,6.0,9.0,8.0,16.0,33.0,8.49773656413312e-08,4.673755110273217e-07,1.4514976590332267e-11,7.983237124682748e-11,59.0,12.0,5883919.75,1196729.440677966,1.699547312826624e-07,2.9029953180664535e-11,35303518.5,35303518.5,35303518.5,5883919.75,206683075327.73813,206683075327.73813,206683075327.73813,34447179221.28969
777,Trinidad and Tobago,TTO,2016,Summer,1469330.0,23496215878.4107,15991.10879,0.0,0.0,1.0,1.0,3.0,4.0,9.0,16.0,6.805823062212028e-07,1.0889316899539244e-05,4.2560044782310736e-11,6.809607165169718e-10,26.0,1.0,1469330.0,56512.69230769231,6.805823062212028e-07,4.2560044782310736e-11,0.0,0.0,1469330.0,1469330.0,0.0,0.0,23496215878.4107,23496215878.4107
